source_dataset,source_dataset_id,program_year,program_type,ce_id,ce_name,county,region,claim_date,total_meals,reimbursement_amount,reimbursement_per_meal,data_quality_flags
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01000,RIO GRANDE CITY ISD,STARR,5,2019-08-01T00:00:00.000,572,1877.2,3.2818181818181817,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01003,BRECKENRIDGE ISD,STEPHENS,1,2019-05-01T00:00:00.000,67,192.13,2.867611940298507,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01003,BRECKENRIDGE ISD,STEPHENS,1,2019-06-01T00:00:00.000,1154,3408.31,2.953474870017331,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01003,BRECKENRIDGE ISD,STEPHENS,1,2019-07-01T00:00:00.000,18,53.9,2.9944444444444445,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01003,BRECKENRIDGE ISD,STEPHENS,1,2019-08-01T00:00:00.000,21,67.0,3.1904761904761907,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01009,KRESS ISD,SWISHER,1,2019-06-01T00:00:00.000,384,1301.76,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01018,BIRDVILLE ISD,TARRANT,2,2019-06-01T00:00:00.000,14733,40783.62,2.7681816330686217,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01018,BIRDVILLE ISD,TARRANT,2,2019-07-01T00:00:00.000,1253,3352.0,2.6751795690343174,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01019,EVERMAN ISD,TARRANT,2,2019-06-01T00:00:00.000,17334,50691.01,2.9243688704280606,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01019,EVERMAN ISD,TARRANT,2,2019-07-01T00:00:00.000,673,2267.1,3.3686478454680535,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01020,FORT WORTH ISD,TARRANT,2,2019-06-01T00:00:00.000,133653,387087.37,2.8962116076706095,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01020,FORT WORTH ISD,TARRANT,2,2019-07-01T00:00:00.000,38967,116117.32,2.9798886237072395,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01020,FORT WORTH ISD,TARRANT,2,2019-08-01T00:00:00.000,1499,4416.4,2.946230820547031,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01021,GRAPEVINE-COLLEYVILLE ISD,TARRANT,2,2019-06-01T00:00:00.000,9050,26505.92,2.9288309392265193,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01021,GRAPEVINE-COLLEYVILLE ISD,TARRANT,2,2019-07-01T00:00:00.000,6696,20653.76,3.0844922341696535,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01021,GRAPEVINE-COLLEYVILLE ISD,TARRANT,2,2019-08-01T00:00:00.000,762,2397.04,3.145721784776903,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01023,MANSFIELD ISD,TARRANT,2,2019-05-01T00:00:00.000,669,1932.27,2.8882959641255606,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01023,MANSFIELD ISD,TARRANT,2,2019-06-01T00:00:00.000,24657,73052.58,2.962752159630125,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01023,MANSFIELD ISD,TARRANT,2,2019-07-01T00:00:00.000,8039,24260.2,3.017813160840901,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01023,MANSFIELD ISD,TARRANT,2,2019-08-01T00:00:00.000,335,969.96,2.895402985074627,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01027,AZLE ISD,TARRANT,2,2019-06-01T00:00:00.000,4643,12987.27,2.7971720870127075,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01027,AZLE ISD,TARRANT,2,2019-07-01T00:00:00.000,1264,3740.2,2.959018987341772,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01027,AZLE ISD,TARRANT,2,2019-08-01T00:00:00.000,158,437.3,2.767721518987342,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01030,EAGLE MT-SAGINAW ISD,TARRANT,2,2019-06-01T00:00:00.000,15690,45875.35,2.9238591459528362,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01030,EAGLE MT-SAGINAW ISD,TARRANT,2,2019-07-01T00:00:00.000,801,2573.4,3.2127340823970036,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01032,WHITE SETTLEMENT ISD,TARRANT,2,2019-06-01T00:00:00.000,8644,24245.66,2.804912077741786,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01032,WHITE SETTLEMENT ISD,TARRANT,2,2019-07-01T00:00:00.000,1422,4124.2,2.90028129395218,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01032,WHITE SETTLEMENT ISD,TARRANT,2,2019-08-01T00:00:00.000,592,1682.0,2.8412162162162162,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01047,CHAPEL HILL ISD-MT. PLEASANT,TITUS,2,2019-06-01T00:00:00.000,1358,3952.37,2.9104344624447718,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01047,CHAPEL HILL ISD-MT. PLEASANT,TITUS,2,2019-07-01T00:00:00.000,201,569.6,2.8338308457711445,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01047,CHAPEL HILL ISD-MT. PLEASANT,TITUS,2,2019-08-01T00:00:00.000,28,79.8,2.85,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01048,HARTS BLUFF ISD,TITUS,2,2019-06-01T00:00:00.000,2828,7801.92,2.758811881188119,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01059,TEXAS EMPOWERMENT ACADEMY,TRAVIS,4,2019-06-01T00:00:00.000,3687,10703.93,2.9031543260103065,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01059,TEXAS EMPOWERMENT ACADEMY,TRAVIS,4,2019-07-01T00:00:00.000,1139,3380.7,2.9681299385425812,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01061,CEDARS INTERNATIONAL ACADEMY,TRAVIS,4,2019-06-01T00:00:00.000,4198,11796.22,2.8099618866126725,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01064,KIPP TEXAS PUBLIC SCHOOLS,TRAVIS,4,2019-06-01T00:00:00.000,16355,45390.45,2.7753255885050443,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01064,KIPP TEXAS PUBLIC SCHOOLS,TRAVIS,4,2019-07-01T00:00:00.000,6597,19750.24,2.993821433985145,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01064,KIPP TEXAS PUBLIC SCHOOLS,TRAVIS,4,2019-08-01T00:00:00.000,205,683.7,3.3351219512195125,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01068,AUSTIN ISD,TRAVIS,4,2019-05-01T00:00:00.000,1500,4120.0,2.7466666666666666,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01068,AUSTIN ISD,TRAVIS,4,2019-06-01T00:00:00.000,116492,333376.18,2.8617946296741406,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01068,AUSTIN ISD,TRAVIS,4,2019-07-01T00:00:00.000,33451,98623.92,2.948310065468895,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01068,AUSTIN ISD,TRAVIS,4,2019-08-01T00:00:00.000,6600,19472.68,2.9504060606060607,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01069,PFLUGERVILLE ISD,TRAVIS,4,2019-06-01T00:00:00.000,33879,96753.56,2.85585643023702,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01069,PFLUGERVILLE ISD,TRAVIS,4,2019-07-01T00:00:00.000,13723,40042.0,2.91787510019675,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01069,PFLUGERVILLE ISD,TRAVIS,4,2019-08-01T00:00:00.000,3392,9820.6,2.895224056603774,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01070,MANOR ISD,TRAVIS,4,2019-05-01T00:00:00.000,1604,4523.81,2.82033042394015,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01070,MANOR ISD,TRAVIS,4,2019-06-01T00:00:00.000,22076,63642.64,2.8828882043848525,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01070,MANOR ISD,TRAVIS,4,2019-07-01T00:00:00.000,14375,43130.0,3.0003478260869567,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01070,MANOR ISD,TRAVIS,4,2019-08-01T00:00:00.000,239,703.9,2.9451882845188284,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01072,DEL VALLE ISD,TRAVIS,4,2019-06-01T00:00:00.000,19523,56644.37,2.9014173026686474,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01072,DEL VALLE ISD,TRAVIS,4,2019-07-01T00:00:00.000,10783,32833.0,3.0448854678660857,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01072,DEL VALLE ISD,TRAVIS,4,2019-08-01T00:00:00.000,2504,7375.6,2.945527156549521,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01076,TRINITY ISD,TRINITY,3,2019-06-01T00:00:00.000,3679,10578.06,2.875254145148138,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01080,WOODVILLE ISD,TYLER,3,2019-06-01T00:00:00.000,1105,3014.7,2.728235294117647,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01086,ORE CITY ISD,UPSHUR,2,2019-06-01T00:00:00.000,2755,9339.45,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01095,SABINAL ISD,UVALDE,4,2019-06-01T00:00:00.000,458,1390.12,3.035196506550218,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01095,SABINAL ISD,UVALDE,4,2019-07-01T00:00:00.000,3491,10043.6,2.8769979948438844,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01095,SABINAL ISD,UVALDE,4,2019-08-01T00:00:00.000,2319,6526.6,2.814402759810263,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01096,UVALDE CONS ISD,UVALDE,4,2019-05-01T00:00:00.000,30,101.7,3.39,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01096,UVALDE CONS ISD,UVALDE,4,2019-06-01T00:00:00.000,17849,52480.61,2.9402549162418063,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01096,UVALDE CONS ISD,UVALDE,4,2019-07-01T00:00:00.000,4413,13217.3,2.995082710174484,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01096,UVALDE CONS ISD,UVALDE,4,2019-08-01T00:00:00.000,341,972.5,2.8519061583577714,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01098,SAN FELIPE-DEL RIO,VAL VERDE,4,2019-06-01T00:00:00.000,26351,77489.89,2.9406811885696937,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01098,SAN FELIPE-DEL RIO,VAL VERDE,4,2019-07-01T00:00:00.000,8970,26795.6,2.987246376811594,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01098,SAN FELIPE-DEL RIO,VAL VERDE,4,2019-08-01T00:00:00.000,1906,5439.9,2.8540923399790135,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01102,GRAND SALINE ISD,VAN ZANDT,2,2019-06-01T00:00:00.000,301,644.14,2.14,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01104,VAN ISD,VAN ZANDT,2,2019-06-01T00:00:00.000,900,2646.0,2.94,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01104,VAN ISD,VAN ZANDT,2,2019-07-01T00:00:00.000,1783,5309.7,2.9779584969153112,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01104,VAN ISD,VAN ZANDT,2,2019-08-01T00:00:00.000,507,1474.2,2.9076923076923076,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01108,BLOOMINGTON ISD,VICTORIA,3,2019-06-01T00:00:00.000,2307,6633.23,2.8752622453402688,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01109,VICTORIA ISD,VICTORIA,3,2019-05-01T00:00:00.000,321,948.19,2.9538629283489097,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01109,VICTORIA ISD,VICTORIA,3,2019-06-01T00:00:00.000,24545,68775.25,2.8020065186392342,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01109,VICTORIA ISD,VICTORIA,3,2019-07-01T00:00:00.000,16385,47626.0,2.9066829417149833,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01109,VICTORIA ISD,VICTORIA,3,2019-08-01T00:00:00.000,1175,3326.6,2.8311489361702127,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01112,HUNTSVILLE ISD,WALKER,3,2019-05-01T00:00:00.000,2796,8211.04,2.9367095851216027,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01112,HUNTSVILLE ISD,WALKER,3,2019-06-01T00:00:00.000,19176,55793.09,2.9095270129328323,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01112,HUNTSVILLE ISD,WALKER,3,2019-07-01T00:00:00.000,10767,30885.3,2.8685149066592364,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01113,HEMPSTEAD ISD,WALLER,3,2019-06-01T00:00:00.000,6851,18737.69,2.7350299226390304,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01127,EL CAMPO ISD,WHARTON,3,2019-06-01T00:00:00.000,3565,10686.6,2.9976437587657787,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01127,EL CAMPO ISD,WHARTON,3,2019-07-01T00:00:00.000,999,3120.8,3.123923923923924,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01127,EL CAMPO ISD,WHARTON,3,2019-08-01T00:00:00.000,57,161.8,2.8385964912280706,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01128,WHARTON ISD,WHARTON,3,2019-05-01T00:00:00.000,768,2283.52,2.973333333333333,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01128,WHARTON ISD,WHARTON,3,2019-06-01T00:00:00.000,5729,16736.31,2.921331820562053,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01130,SHAMROCK ISD,WHEELER,1,2019-06-01T00:00:00.000,619,1759.66,2.842746365105008,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01144,LYFORD ISD,WILLACY,5,2019-06-01T00:00:00.000,3888,11361.57,2.9222145061728395,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01145,RAYMONDVILLE ISD,WILLACY,5,2019-06-01T00:00:00.000,5307,15256.98,2.87487846240814,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01145,RAYMONDVILLE ISD,WILLACY,5,2019-07-01T00:00:00.000,1803,4776.5,2.649195784803106,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01145,RAYMONDVILLE ISD,WILLACY,5,2019-08-01T00:00:00.000,130,455.0,3.5,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01146,SAN PERLITA ISD,WILLACY,5,2019-06-01T00:00:00.000,988,2701.82,2.7346356275303645,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01146,SAN PERLITA ISD,WILLACY,5,2019-07-01T00:00:00.000,192,547.2,2.85,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01147,FLORENCE ISD,WILLIAMSON,4,2019-06-01T00:00:00.000,3706,10548.34,2.846287101996762,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01147,FLORENCE ISD,WILLIAMSON,4,2019-07-01T00:00:00.000,489,1442.4,2.9496932515337426,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01148,GEORGETOWN ISD,WILLIAMSON,4,2019-06-01T00:00:00.000,17444,49419.81,2.833054918596652,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01148,GEORGETOWN ISD,WILLIAMSON,4,2019-07-01T00:00:00.000,14424,40025.82,2.7749459234608986,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01148,GEORGETOWN ISD,WILLIAMSON,4,2019-08-01T00:00:00.000,3567,9745.74,2.7321951219512193,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01150,HUTTO ISD,WILLIAMSON,4,2019-06-01T00:00:00.000,4508,12841.43,2.848586956521739,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01150,HUTTO ISD,WILLIAMSON,4,2019-07-01T00:00:00.000,1418,4215.28,2.972693935119887,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01151,JARRELL ISD,WILLIAMSON,4,2019-06-01T00:00:00.000,2409,7010.26,2.9100290577002905,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01153,ROUND ROCK ISD,WILLIAMSON,4,2019-05-01T00:00:00.000,2942,8609.72,2.926485384092454,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01153,ROUND ROCK ISD,WILLIAMSON,4,2019-06-01T00:00:00.000,32804,94751.62,2.888416656505304,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01153,ROUND ROCK ISD,WILLIAMSON,4,2019-07-01T00:00:00.000,65,221.65,3.41,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01154,TAYLOR ISD,WILLIAMSON,4,2019-06-01T00:00:00.000,12208,34983.87,2.8656512123197904,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01154,TAYLOR ISD,WILLIAMSON,4,2019-07-01T00:00:00.000,6308,18965.8,3.006626506024096,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01154,TAYLOR ISD,WILLIAMSON,4,2019-08-01T00:00:00.000,670,2003.1,2.9897014925373133,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01158,FLORESVILLE ISD,WILSON,4,2019-06-01T00:00:00.000,5473,15920.27,2.908874474693952,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01158,FLORESVILLE ISD,WILSON,4,2019-07-01T00:00:00.000,1087,3300.0,3.0358785648574056,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01158,FLORESVILLE ISD,WILSON,4,2019-08-01T00:00:00.000,50,175.0,3.5,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01161,STOCKDALE ISD,WILSON,4,2019-05-01T00:00:00.000,413,1146.32,2.775593220338983,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01161,STOCKDALE ISD,WILSON,4,2019-06-01T00:00:00.000,1842,5074.38,2.7548208469055373,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01161,STOCKDALE ISD,WILSON,4,2019-07-01T00:00:00.000,140,399.0,2.85,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01166,BRIDGEPORT ISD,WISE,2,2019-05-01T00:00:00.000,442,1325.88,2.9997285067873305,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01166,BRIDGEPORT ISD,WISE,2,2019-06-01T00:00:00.000,3848,11040.97,2.8692749480249478,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01166,BRIDGEPORT ISD,WISE,2,2019-07-01T00:00:00.000,790,2289.2,2.8977215189873418,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01168,DECATUR ISD,WISE,2,2019-05-01T00:00:00.000,585,1775.65,3.0352991452991454,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01168,DECATUR ISD,WISE,2,2019-06-01T00:00:00.000,3280,10066.7,3.069115853658537,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01168,DECATUR ISD,WISE,2,2019-07-01T00:00:00.000,559,1956.5,3.5,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01172,MINEOLA ISD,WOOD,2,2019-06-01T00:00:00.000,2390,6884.6,2.8805857740585776,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01179,GRAHAM ISD,YOUNG,2,2019-06-01T00:00:00.000,372,1021.08,2.7448387096774196,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01187,BOB HOPE SCHOOL,JEFFERSON,3,2019-06-01T00:00:00.000,3762,10308.88,2.7402658160552895,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,01187,BOB HOPE SCHOOL,JEFFERSON,3,2019-07-01T00:00:00.000,196,558.6,2.85,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,04129,EXCELLENCE IN LEADERSHIP ACADEMY,HIDALGO,5,2019-06-01T00:00:00.000,1647,4883.33,2.96498482088646,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,04199,"AUSTIN ACHIEVE PUBLIC SCHOOLS, INC.",TRAVIS,4,2019-06-01T00:00:00.000,3795,10615.05,2.797114624505929,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,04581,INTERNATIONAL LEADERSHIP OF TEXAS,DALLAS,2,2019-05-01T00:00:00.000,1385,3764.1,2.7177617328519856,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,04581,INTERNATIONAL LEADERSHIP OF TEXAS,DALLAS,2,2019-06-01T00:00:00.000,21022,57874.83,2.7530601274854916,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,04581,INTERNATIONAL LEADERSHIP OF TEXAS,DALLAS,2,2019-07-01T00:00:00.000,1981,5602.82,2.828278647147905,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,04581,INTERNATIONAL LEADERSHIP OF TEXAS,DALLAS,2,2019-08-01T00:00:00.000,298,832.3,2.792953020134228,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,06362,YELLOWSTONE ACADEMY,HARRIS,3,2019-06-01T00:00:00.000,446,1245.95,2.7936098654708523,ok
SSO Reimbursements 2019,rbdj-agw7,2019,SSO,06376,YELLOWSTONE EDUCATION FOUNDATION,HARRIS,3,2019-06-01T00:00:00.000,1284,3664.11,2.8536682242990654,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00169,QUEEN CITY ISD,CASS,2,2021-12-01T00:00:00.000,12148,38605.93,3.1779659203161015,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01086,ORE CITY ISD,UPSHUR,2,2022-05-01T00:00:00.000,19544,68739.92,3.517187883749488,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00721,VYSEHRAD ISD,LAVACA,3,2021-10-01T00:00:00.000,2363,8165.52,3.4555734236140503,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01163,WINK-LOVING ISD,WINKLER,1,2021-11-01T00:00:00.000,4102,14453.99,3.523644563627499,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01008,TULIA ISD,SWISHER,1,2021-10-01T00:00:00.000,20907,65156.59,3.1164963887693116,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00725,LEXINGTON ISD,LEE,4,2022-03-01T00:00:00.000,16851,58522.47,3.4729375111269363,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01078,APPLE SPRINGS ISD,TRINITY,3,2022-05-01T00:00:00.000,5606,18307.5,3.2656974669996433,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00837,SUNRAY ISD,MOORE,1,2021-12-01T00:00:00.000,7267,22129.76,3.045240126599697,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00542,RULE ISD,HASKELL,1,2021-10-01T00:00:00.000,3744,11255.62,3.006308760683761,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01033,TEXAS COLLEGE PREPARATORY ACADEMIES,TAYLOR,1,2022-02-01T00:00:00.000,143546,493630.26,3.438829782787399,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00384,LAMAR CONSOLIDATED ISD,FORT BEND,3,2022-02-01T00:00:00.000,666569,2417042.77,3.626095377972873,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00246,LUMIN EDUCATION,DALLAS,2,2022-03-01T00:00:00.000,1715,4064.55,2.37,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00281,IRVING ISD,DALLAS,2,2022-02-01T00:00:00.000,544851,1888385.67,3.465875386114736,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00127,SILVERTON ISD,BRISCOE,1,2022-04-01T00:00:00.000,3677,12831.13,3.4895648626597766,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00312,MEYERSVILLE ISD,DEWITT,3,2021-10-01T00:00:00.000,3699,11849.54,3.203444174101109,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00243,TEXLINE ISD,DALLAM,1,2022-01-01T00:00:00.000,3191,10742.99,3.3666530868066435,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00202,PLANO ISD,COLLIN,2,2021-11-01T00:00:00.000,655777,2290266.52,3.4924471581040506,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01078,APPLE SPRINGS ISD,TRINITY,3,2022-04-01T00:00:00.000,5856,19135.84,3.2677322404371587,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00595,SUNDOWN ISD,HOCKLEY,1,2021-10-01T00:00:00.000,9914,33459.82,3.375007060722211,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01334,FATHER YERMO SCHOOLS,EL PASO,1,2021-10-01T00:00:00.000,4860,16619.51,3.4196522633744855,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00059,ACADEMY OF AMERICA DBA BEXAR COUNTY ACADEMY,BEXAR,4,2022-06-01T00:00:00.000,3041,9980.93,3.282121012824729,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01186,"EL PASO EDUCATION INITIATIVE, INC. (THE) Vista Del Futuro",EL PASO,1,2022-07-01T00:00:00.000,115,413.35,3.5943478260869566,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,01141,VERNON ISD,WILBARGER,2,2022-02-01T00:00:00.000,25989,89250.57,3.434167147639386,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00015,CENTRAL ISD,ANGELINA,3,2022-02-01T00:00:00.000,22308,81389.0,3.648422090729783,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00879,VEGA ISD,OLDHAM,1,2021-12-01T00:00:00.000,3136,9584.75,3.056361607142857,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00374,FLATONIA ISD,FAYETTE,4,2021-11-01T00:00:00.000,8651,30261.63,3.498049936423535,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00143,LULING ISD,CALDWELL,4,2021-10-01T00:00:00.000,22494,75673.7,3.364172668267093,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00239,LORENZO ISD,CROSBY,1,2021-11-01T00:00:00.000,7786,23905.21,3.070281274081685,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00640,BROOKELAND ISD,JASPER,3,2021-10-01T00:00:00.000,6236,21729.13,3.4844660038486213,ok
SSO Reimbursements 2021-2022,ti35-mz6c,2022,SSO,00307,CUERO ISD,DEWITT,3,2021-12-01T00:00:00.000,21423,67967.4,3.1726368855902534,ok
