programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00870,DRISCOLL ISD,Educational Institution,Public,2,5,178-905,NUECES,1,1,0,2020-05-01T00:00:00.000,5675,0,5675,0,0,12485.0000,0.0000,19862.5000,0.0000,0.0000,32347.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00870,DRISCOLL ISD,Educational Institution,Public,2,5,178-905,NUECES,1,1,0,2020-06-01T00:00:00.000,1820,0,1820,0,0,4004.0000,0.0000,6370.0000,0.0000,0.0000,10374.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00872,PORT ARANSAS ISD,Educational Institution,Public,2,5,178-908,NUECES,1,1,0,2020-03-01T00:00:00.000,655,0,696,0,0,1441.0000,0.0000,2436.0000,0.0000,0.0000,3877.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00872,PORT ARANSAS ISD,Educational Institution,Public,2,5,178-908,NUECES,1,1,0,2020-04-01T00:00:00.000,1084,0,1075,0,0,2384.8000,0.0000,3762.5000,0.0000,0.0000,6147.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00872,PORT ARANSAS ISD,Educational Institution,Public,2,5,178-908,NUECES,1,1,0,2020-05-01T00:00:00.000,855,0,829,0,0,1881.0000,0.0000,2901.5000,0.0000,0.0000,4782.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00874,TULOSO-MIDWAY ISD,Educational Institution,Public,2,5,178-912,NUECES,2,2,0,2020-03-01T00:00:00.000,12877,0,12959,0,0,28329.4000,0.0000,45356.5000,0.0000,0.0000,73685.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00874,TULOSO-MIDWAY ISD,Educational Institution,Public,2,5,178-912,NUECES,2,2,0,2020-04-01T00:00:00.000,25356,0,25356,0,0,55783.2000,0.0000,88746.0000,0.0000,0.0000,144529.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00874,TULOSO-MIDWAY ISD,Educational Institution,Public,2,5,178-912,NUECES,2,2,0,2020-05-01T00:00:00.000,21489,0,21489,0,0,47275.8000,0.0000,75211.5000,0.0000,0.0000,122487.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00874,TULOSO-MIDWAY ISD,Educational Institution,Public,2,5,178-912,NUECES,2,2,0,2020-06-01T00:00:00.000,10128,0,10128,0,0,22281.6000,0.0000,35448.0000,0.0000,0.0000,57729.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00874,TULOSO-MIDWAY ISD,Educational Institution,Public,2,5,178-912,NUECES,1,1,0,2020-07-01T00:00:00.000,4426,0,4426,0,0,10002.7600,0.0000,15933.6000,0.0000,0.0000,25936.3600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00875,BANQUETE ISD,Educational Institution,Public,2,5,178-913,NUECES,10,10,0,2020-03-01T00:00:00.000,2637,0,2637,0,0,5801.4000,0.0000,9229.5000,0.0000,0.0000,15030.9000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00875,BANQUETE ISD,Educational Institution,Public,2,5,178-913,NUECES,10,10,0,2020-04-01T00:00:00.000,3114,0,3114,0,0,6850.8000,0.0000,10899.0000,0.0000,0.0000,17749.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00875,BANQUETE ISD,Educational Institution,Public,2,5,178-913,NUECES,1,1,0,2020-05-01T00:00:00.000,3230,0,3230,0,0,7106.0000,0.0000,11305.0000,0.0000,0.0000,18411.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00876,FLOUR BLUFF ISD,Educational Institution,Public,2,5,178-914,NUECES,1,1,0,2020-03-01T00:00:00.000,3352,0,4632,0,0,7374.4000,0.0000,16212.0000,0.0000,0.0000,23586.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00876,FLOUR BLUFF ISD,Educational Institution,Public,2,5,178-914,NUECES,1,1,0,2020-04-01T00:00:00.000,13858,0,13858,0,0,30487.6000,0.0000,48503.0000,0.0000,0.0000,78990.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00876,FLOUR BLUFF ISD,Educational Institution,Public,2,5,178-914,NUECES,1,1,0,2020-05-01T00:00:00.000,10416,0,10416,0,0,22915.2000,0.0000,36456.0000,0.0000,0.0000,59371.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00876,FLOUR BLUFF ISD,Educational Institution,Public,2,5,178-914,NUECES,1,1,0,2020-06-01T00:00:00.000,4753,0,4753,0,0,10456.6000,0.0000,16635.5000,0.0000,0.0000,27092.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00877,WEST OSO ISD,Educational Institution,Public,2,5,178-915,NUECES,1,1,0,2020-03-01T00:00:00.000,1765,0,3030,0,0,3883.0000,0.0000,10605.0000,0.0000,0.0000,14488.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00877,WEST OSO ISD,Educational Institution,Public,2,5,178-915,NUECES,1,1,0,2020-04-01T00:00:00.000,8751,0,8751,0,0,19252.2000,0.0000,30628.5000,0.0000,0.0000,49880.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00877,WEST OSO ISD,Educational Institution,Public,2,5,178-915,NUECES,1,1,0,2020-05-01T00:00:00.000,8020,0,8020,0,0,17644.0000,0.0000,28070.0000,0.0000,0.0000,45714.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00877,WEST OSO ISD,Educational Institution,Public,2,5,178-915,NUECES,1,1,0,2020-06-01T00:00:00.000,5115,0,5115,0,0,11253.0000,0.0000,17902.5000,0.0000,0.0000,29155.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00877,WEST OSO ISD,Educational Institution,Public,2,5,178-915,NUECES,1,1,0,2020-07-01T00:00:00.000,1620,0,1620,0,0,3661.2000,0.0000,5832.0000,0.0000,0.0000,9493.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00877,WEST OSO ISD,Educational Institution,Public,2,5,178-915,NUECES,1,1,0,2020-08-01T00:00:00.000,1420,0,1420,0,0,3209.2000,0.0000,5112.0000,0.0000,0.0000,8321.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00878,PERRYTON ISD,Educational Institution,Public,16,1,179-901,OCHILTREE,1,1,0,2020-03-01T00:00:00.000,4148,0,4148,0,0,9125.6000,0.0000,14518.0000,0.0000,0.0000,23643.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00878,PERRYTON ISD,Educational Institution,Public,16,1,179-901,OCHILTREE,5,5,0,2020-04-01T00:00:00.000,12818,0,12818,0,0,28199.6000,0.0000,44863.0000,0.0000,0.0000,73062.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00878,PERRYTON ISD,Educational Institution,Public,16,1,179-901,OCHILTREE,5,5,0,2020-05-01T00:00:00.000,7316,0,7316,0,0,16095.2000,0.0000,25606.0000,0.0000,0.0000,41701.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00878,PERRYTON ISD,Educational Institution,Public,16,1,179-901,OCHILTREE,7,1,6,2020-09-01T00:00:00.000,5295,0,13806,0,0,11966.7000,0.0000,49701.6000,0.0000,0.0000,61668.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00879,VEGA ISD,Educational Institution,Public,16,1,180-902,OLDHAM,1,1,0,2020-03-01T00:00:00.000,76,0,75,0,0,167.2000,0.0000,261.0000,0.0000,0.0000,428.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00879,VEGA ISD,Educational Institution,Public,16,1,180-902,OLDHAM,1,1,0,2020-04-01T00:00:00.000,381,0,383,0,0,838.2000,0.0000,1332.8400,0.0000,0.0000,2171.0400
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00879,VEGA ISD,Educational Institution,Public,16,1,180-902,OLDHAM,1,1,0,2020-05-01T00:00:00.000,322,0,322,0,0,708.4000,0.0000,1120.5600,0.0000,0.0000,1828.9600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00880,ADRIAN ISD,Educational Institution,Public,16,1,180-903,OLDHAM,4,4,0,2020-03-01T00:00:00.000,550,0,550,0,0,1210.0000,0.0000,1925.0000,0.0000,0.0000,3135.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00880,ADRIAN ISD,Educational Institution,Public,16,1,180-903,OLDHAM,4,4,0,2020-04-01T00:00:00.000,1926,0,1927,0,0,4237.2000,0.0000,6744.5000,0.0000,0.0000,10981.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00880,ADRIAN ISD,Educational Institution,Public,16,1,180-903,OLDHAM,4,4,0,2020-05-01T00:00:00.000,1116,0,1116,0,0,2455.2000,0.0000,3906.0000,0.0000,0.0000,6361.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00881,WILDORADO ISD,Educational Institution,Public,16,1,180-904,OLDHAM,1,1,0,2020-03-01T00:00:00.000,112,0,112,0,0,246.4000,0.0000,389.7600,0.0000,0.0000,636.1600
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00881,WILDORADO ISD,Educational Institution,Public,16,1,180-904,OLDHAM,1,1,0,2020-04-01T00:00:00.000,840,0,840,0,0,1848.0000,0.0000,2923.2000,0.0000,0.0000,4771.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00881,WILDORADO ISD,Educational Institution,Public,16,1,180-904,OLDHAM,1,1,0,2020-05-01T00:00:00.000,640,0,640,0,0,1408.0000,0.0000,2227.2000,0.0000,0.0000,3635.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00882,BRIDGE CITY ISD,Educational Institution,Public,5,3,181-901,ORANGE,2,2,0,2020-03-01T00:00:00.000,1745,0,1745,0,0,3839.0000,0.0000,6107.5000,0.0000,0.0000,9946.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00882,BRIDGE CITY ISD,Educational Institution,Public,5,3,181-901,ORANGE,2,2,0,2020-04-01T00:00:00.000,5096,0,5096,0,0,11211.2000,0.0000,17836.0000,0.0000,0.0000,29047.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00882,BRIDGE CITY ISD,Educational Institution,Public,5,3,181-901,ORANGE,1,1,0,2020-05-01T00:00:00.000,3039,0,3039,0,0,6685.8000,0.0000,10636.5000,0.0000,0.0000,17322.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00882,BRIDGE CITY ISD,Educational Institution,Public,5,3,181-901,ORANGE,1,1,0,2020-06-01T00:00:00.000,1663,0,1663,0,0,3658.6000,0.0000,5820.5000,0.0000,0.0000,9479.1000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00882,BRIDGE CITY ISD,Educational Institution,Public,5,3,181-901,ORANGE,5,1,4,2020-09-01T00:00:00.000,5610,0,14079,0,0,12678.6000,0.0000,50684.4000,0.0000,0.0000,63363.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00883,ORANGEFIELD ISD,Educational Institution,Public,5,3,181-905,ORANGE,1,1,0,2020-03-01T00:00:00.000,1995,0,1995,0,0,4389.0000,0.0000,6982.5000,0.0000,0.0000,11371.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00883,ORANGEFIELD ISD,Educational Institution,Public,5,3,181-905,ORANGE,1,1,0,2020-04-01T00:00:00.000,5493,0,5492,0,0,12084.6000,0.0000,19222.0000,0.0000,0.0000,31306.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00883,ORANGEFIELD ISD,Educational Institution,Public,5,3,181-905,ORANGE,1,1,0,2020-05-01T00:00:00.000,3322,0,3322,0,0,7308.4000,0.0000,11627.0000,0.0000,0.0000,18935.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00883,ORANGEFIELD ISD,Educational Institution,Public,5,3,181-905,ORANGE,1,1,0,2020-06-01T00:00:00.000,2735,0,2734,0,0,6017.0000,0.0000,9569.0000,0.0000,0.0000,15586.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00885,VIDOR ISD,Educational Institution,Public,5,3,181-907,ORANGE,2,2,0,2020-03-01T00:00:00.000,2689,0,3852,0,0,5915.8000,0.0000,13482.0000,0.0000,0.0000,19397.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00885,VIDOR ISD,Educational Institution,Public,5,3,181-907,ORANGE,2,2,0,2020-04-01T00:00:00.000,15965,0,15965,0,0,35123.0000,0.0000,55877.5000,0.0000,0.0000,91000.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00885,VIDOR ISD,Educational Institution,Public,5,3,181-907,ORANGE,2,2,0,2020-05-01T00:00:00.000,12470,0,12470,0,0,27434.0000,0.0000,43645.0000,0.0000,0.0000,71079.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00885,VIDOR ISD,Educational Institution,Public,5,3,181-907,ORANGE,2,2,0,2020-06-01T00:00:00.000,8055,0,8055,0,0,17721.0000,0.0000,28192.5000,0.0000,0.0000,45913.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00886,LIT CYPRESS-MRCEVILLE CONS ISD,Educational Institution,Public,5,3,181-908,ORANGE,17,17,0,2020-03-01T00:00:00.000,7786,0,8171,0,0,17129.2000,0.0000,28598.5000,0.0000,0.0000,45727.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00886,LIT CYPRESS-MRCEVILLE CONS ISD,Educational Institution,Public,5,3,181-908,ORANGE,17,17,0,2020-04-01T00:00:00.000,20558,0,20558,0,0,45227.6000,0.0000,71953.0000,0.0000,0.0000,117180.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00886,LIT CYPRESS-MRCEVILLE CONS ISD,Educational Institution,Public,5,3,181-908,ORANGE,19,19,0,2020-05-01T00:00:00.000,7386,0,7386,0,0,16249.2000,0.0000,25851.0000,0.0000,0.0000,42100.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00886,LIT CYPRESS-MRCEVILLE CONS ISD,Educational Institution,Public,5,3,181-908,ORANGE,2,2,0,2020-06-01T00:00:00.000,2369,0,2369,0,0,5211.8000,0.0000,8291.5000,0.0000,0.0000,13503.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00887,GORDON ISD,Educational Institution,Public,11,2,182-901,PALO PINTO,1,1,0,2020-03-01T00:00:00.000,106,0,106,0,0,233.2000,0.0000,371.0000,0.0000,0.0000,604.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00887,GORDON ISD,Educational Institution,Public,11,2,182-901,PALO PINTO,1,1,0,2020-04-01T00:00:00.000,444,0,444,0,0,976.8000,0.0000,1554.0000,0.0000,0.0000,2530.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00887,GORDON ISD,Educational Institution,Public,11,2,182-901,PALO PINTO,1,1,0,2020-05-01T00:00:00.000,328,0,328,0,0,721.6000,0.0000,1148.0000,0.0000,0.0000,1869.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00888,GRAFORD ISD,Educational Institution,Public,11,2,182-902,PALO PINTO,2,2,0,2020-03-01T00:00:00.000,354,0,525,0,0,778.8000,0.0000,1837.5000,0.0000,0.0000,2616.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00888,GRAFORD ISD,Educational Institution,Public,11,2,182-902,PALO PINTO,2,2,0,2020-04-01T00:00:00.000,1219,0,1453,0,0,2681.8000,0.0000,5085.5000,0.0000,0.0000,7767.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00888,GRAFORD ISD,Educational Institution,Public,11,2,182-902,PALO PINTO,2,2,0,2020-05-01T00:00:00.000,816,0,924,0,0,1795.2000,0.0000,3234.0000,0.0000,0.0000,5029.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00888,GRAFORD ISD,Educational Institution,Public,11,2,182-902,PALO PINTO,1,1,0,2020-06-01T00:00:00.000,530,0,530,0,0,1166.0000,0.0000,1855.0000,0.0000,0.0000,3021.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00888,GRAFORD ISD,Educational Institution,Public,11,2,182-902,PALO PINTO,1,1,0,2020-07-01T00:00:00.000,334,0,334,0,0,754.8400,0.0000,1202.4000,0.0000,0.0000,1957.2400
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00889,MINERAL WELLS ISD,Educational Institution,Public,11,2,182-903,PALO PINTO,1,1,0,2020-03-01T00:00:00.000,8077,0,8420,0,0,17769.4000,0.0000,29470.0000,0.0000,0.0000,47239.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00889,MINERAL WELLS ISD,Educational Institution,Public,11,2,182-903,PALO PINTO,1,1,0,2020-04-01T00:00:00.000,21814,0,21814,0,0,47990.8000,0.0000,76349.0000,0.0000,0.0000,124339.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00889,MINERAL WELLS ISD,Educational Institution,Public,11,2,182-903,PALO PINTO,1,1,0,2020-05-01T00:00:00.000,18719,0,18719,0,0,41181.8000,0.0000,65516.5000,0.0000,0.0000,106698.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00889,MINERAL WELLS ISD,Educational Institution,Public,11,2,182-903,PALO PINTO,1,1,0,2020-06-01T00:00:00.000,14433,0,13960,0,0,31752.6000,0.0000,48860.0000,0.0000,0.0000,80612.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00889,MINERAL WELLS ISD,Educational Institution,Public,11,2,182-903,PALO PINTO,1,1,0,2020-07-01T00:00:00.000,15500,0,15500,0,0,35030.0000,0.0000,55800.0000,0.0000,0.0000,90830.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00890,SANTO ISD,Educational Institution,Public,11,2,182-904,PALO PINTO,1,1,0,2020-03-01T00:00:00.000,136,0,136,0,0,299.2000,0.0000,476.0000,0.0000,0.0000,775.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00890,SANTO ISD,Educational Institution,Public,11,2,182-904,PALO PINTO,1,1,0,2020-04-01T00:00:00.000,1688,0,1688,0,0,3713.6000,0.0000,5908.0000,0.0000,0.0000,9621.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00890,SANTO ISD,Educational Institution,Public,11,2,182-904,PALO PINTO,1,1,0,2020-05-01T00:00:00.000,1522,0,1522,0,0,3348.4000,0.0000,5327.0000,0.0000,0.0000,8675.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00890,SANTO ISD,Educational Institution,Public,11,2,182-904,PALO PINTO,1,1,0,2020-06-01T00:00:00.000,1510,0,1510,0,0,3322.0000,0.0000,5285.0000,0.0000,0.0000,8607.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00891,STRAWN ISD,Educational Institution,Public,11,2,182-905,PALO PINTO,1,1,0,2020-03-01T00:00:00.000,72,0,72,0,0,158.4000,0.0000,252.0000,0.0000,0.0000,410.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00891,STRAWN ISD,Educational Institution,Public,11,2,182-905,PALO PINTO,1,1,0,2020-04-01T00:00:00.000,1428,0,1428,0,0,3141.6000,0.0000,4998.0000,0.0000,0.0000,8139.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00891,STRAWN ISD,Educational Institution,Public,11,2,182-905,PALO PINTO,1,1,0,2020-05-01T00:00:00.000,1198,0,1198,0,0,2635.6000,0.0000,4193.0000,0.0000,0.0000,6828.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00891,STRAWN ISD,Educational Institution,Public,11,2,182-905,PALO PINTO,1,0,1,2020-09-01T00:00:00.000,737,0,848,0,0,1665.6200,0.0000,3052.8000,0.0000,0.0000,4718.4200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00893,BECKVILLE ISD,Educational Institution,Public,7,2,183-901,PANOLA,2,2,0,2020-03-01T00:00:00.000,639,0,639,0,0,1405.8000,0.0000,2223.7200,0.0000,0.0000,3629.5200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00893,BECKVILLE ISD,Educational Institution,Public,7,2,183-901,PANOLA,2,2,0,2020-04-01T00:00:00.000,2623,0,2623,0,0,5770.6000,0.0000,9128.0400,0.0000,0.0000,14898.6400
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00893,BECKVILLE ISD,Educational Institution,Public,7,2,183-901,PANOLA,2,2,0,2020-05-01T00:00:00.000,2276,0,2276,0,0,5007.2000,0.0000,7920.4800,0.0000,0.0000,12927.6800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00893,BECKVILLE ISD,Educational Institution,Public,7,2,183-901,PANOLA,2,2,0,2020-06-01T00:00:00.000,2309,0,2309,0,0,5079.8000,0.0000,8035.3200,0.0000,0.0000,13115.1200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00894,CARTHAGE ISD,Educational Institution,Public,7,2,183-902,PANOLA,2,2,0,2020-03-01T00:00:00.000,11105,0,11105,0,0,24431.0000,0.0000,38867.5000,0.0000,0.0000,63298.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00894,CARTHAGE ISD,Educational Institution,Public,7,2,183-902,PANOLA,2,2,0,2020-04-01T00:00:00.000,15095,0,15095,0,0,33209.0000,0.0000,52832.5000,0.0000,0.0000,86041.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00894,CARTHAGE ISD,Educational Institution,Public,7,2,183-902,PANOLA,1,1,0,2020-05-01T00:00:00.000,6060,0,6060,0,0,13332.0000,0.0000,21210.0000,0.0000,0.0000,34542.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00894,CARTHAGE ISD,Educational Institution,Public,7,2,183-902,PANOLA,1,1,0,2020-06-01T00:00:00.000,306,0,306,0,0,673.2000,0.0000,1071.0000,0.0000,0.0000,1744.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00894,CARTHAGE ISD,Educational Institution,Public,7,2,183-902,PANOLA,1,1,0,2020-07-01T00:00:00.000,3318,0,3318,0,0,7498.6800,0.0000,11944.8000,0.0000,0.0000,19443.4800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00895,GARY ISD,Educational Institution,Public,7,2,183-904,PANOLA,1,1,0,2020-03-01T00:00:00.000,1115,0,1115,0,0,2453.0000,0.0000,3902.5000,0.0000,0.0000,6355.5000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00895,GARY ISD,Educational Institution,Public,7,2,183-904,PANOLA,1,1,0,2020-04-01T00:00:00.000,2910,0,2910,0,0,6402.0000,0.0000,10185.0000,0.0000,0.0000,16587.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00895,GARY ISD,Educational Institution,Public,7,2,183-904,PANOLA,1,1,0,2020-05-01T00:00:00.000,1060,0,1060,0,0,2332.0000,0.0000,3710.0000,0.0000,0.0000,6042.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00897,POOLVILLE ISD,Educational Institution,Public,11,2,184-901,PARKER,1,1,0,2020-03-01T00:00:00.000,216,0,216,0,0,475.2000,0.0000,756.0000,0.0000,0.0000,1231.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00897,POOLVILLE ISD,Educational Institution,Public,11,2,184-901,PARKER,1,1,0,2020-04-01T00:00:00.000,1860,0,1860,0,0,4092.0000,0.0000,6510.0000,0.0000,0.0000,10602.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00897,POOLVILLE ISD,Educational Institution,Public,11,2,184-901,PARKER,1,1,0,2020-05-01T00:00:00.000,1509,0,1509,0,0,3319.8000,0.0000,5281.5000,0.0000,0.0000,8601.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00897,POOLVILLE ISD,Educational Institution,Public,11,2,184-901,PARKER,3,0,3,2020-09-01T00:00:00.000,2120,0,4095,0,0,4791.2000,0.0000,14742.0000,0.0000,0.0000,19533.2000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00898,SPRINGTOWN ISD,Educational Institution,Public,11,2,184-902,PARKER,3,3,0,2020-03-01T00:00:00.000,6132,0,6430,0,0,13490.4000,0.0000,22505.0000,0.0000,0.0000,35995.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00898,SPRINGTOWN ISD,Educational Institution,Public,11,2,184-902,PARKER,3,3,0,2020-04-01T00:00:00.000,6784,0,6784,0,0,14924.8000,0.0000,23744.0000,0.0000,0.0000,38668.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00898,SPRINGTOWN ISD,Educational Institution,Public,11,2,184-902,PARKER,3,3,0,2020-05-01T00:00:00.000,3598,0,3598,0,0,7915.6000,0.0000,12593.0000,0.0000,0.0000,20508.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00898,SPRINGTOWN ISD,Educational Institution,Public,11,2,184-902,PARKER,1,1,0,2020-06-01T00:00:00.000,504,0,504,0,0,1108.8000,0.0000,1764.0000,0.0000,0.0000,2872.8000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00898,SPRINGTOWN ISD,Educational Institution,Public,11,2,184-902,PARKER,7,1,6,2020-09-01T00:00:00.000,5184,0,17366,0,0,11715.8400,0.0000,62517.6000,0.0000,0.0000,74233.4400
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00899,WEATHERFORD ISD,Educational Institution,Public,11,2,184-903,PARKER,2,2,0,2020-03-01T00:00:00.000,5949,0,5949,0,0,13087.8000,0.0000,20821.5000,0.0000,0.0000,33909.3000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00899,WEATHERFORD ISD,Educational Institution,Public,11,2,184-903,PARKER,2,2,0,2020-04-01T00:00:00.000,17758,0,17758,0,0,39067.6000,0.0000,62153.0000,0.0000,0.0000,101220.6000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00899,WEATHERFORD ISD,Educational Institution,Public,11,2,184-903,PARKER,2,2,0,2020-05-01T00:00:00.000,11342,0,11342,0,0,24952.4000,0.0000,39697.0000,0.0000,0.0000,64649.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00899,WEATHERFORD ISD,Educational Institution,Public,11,2,184-903,PARKER,2,2,0,2020-06-01T00:00:00.000,9660,0,9660,0,0,21252.0000,0.0000,33810.0000,0.0000,0.0000,55062.0000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00899,WEATHERFORD ISD,Educational Institution,Public,11,2,184-903,PARKER,2,2,0,2020-07-01T00:00:00.000,9793,0,9793,0,0,22132.1800,0.0000,35254.8000,0.0000,0.0000,57386.9800
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00899,WEATHERFORD ISD,Educational Institution,Public,11,2,184-903,PARKER,12,1,11,2020-09-01T00:00:00.000,16015,0,34693,0,0,36193.9000,0.0000,124894.8000,0.0000,0.0000,161088.7000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00900,MILLSAP ISD,Educational Institution,Public,11,2,184-904,PARKER,1,1,0,2020-03-01T00:00:00.000,1105,0,1105,0,0,2431.0000,0.0000,3845.4000,0.0000,0.0000,6276.4000
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00900,MILLSAP ISD,Educational Institution,Public,11,2,184-904,PARKER,2,2,0,2020-04-01T00:00:00.000,4262,0,4264,0,0,9376.4000,0.0000,14838.7200,0.0000,0.0000,24215.1200
2019-2020,SUMMERSSOCEREIMBURSEMENTS,00900,MILLSAP ISD,Educational Institution,Public,11,2,184-904,PARKER,2,2,0,2020-05-01T00:00:00.000,2865,0,2865,0,0,6303.0000,0.0000,9970.2000,0.0000,0.0000,16273.2000
