programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04463,THE FIRST BAPTIST CHURCH OF KAUFMAN,Private Non Profit Organization,Private Nonprofit,10,2,,KAUFMAN,1,0,1,2021-06-01T00:00:00.000,1655,0,2549,0,0,3707.2000,0.0000,9966.5900,0.0000,0.0000,1406.9600,15080.7500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04463,THE FIRST BAPTIST CHURCH OF KAUFMAN,Private Non Profit Organization,Private Nonprofit,10,2,,KAUFMAN,1,0,1,2021-07-01T00:00:00.000,1705,0,2051,0,0,3819.2000,0.0000,8019.4100,0.0000,0.0000,1215.1400,13053.7500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04463,THE FIRST BAPTIST CHURCH OF KAUFMAN,Private Non Profit Organization,Private Nonprofit,10,2,,KAUFMAN,1,0,1,2021-08-01T00:00:00.000,725,0,893,0,0,1624.0000,0.0000,3491.6300,0.0000,0.0000,525.2100,5640.8400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,9,9,0,2021-06-01T00:00:00.000,630,6041,6671,0,0,1411.2000,5497.3100,26083.6100,0.0000,0.0000,3523.1200,36515.2400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,9,9,0,2021-07-01T00:00:00.000,735,8376,9111,0,0,1646.4000,7622.1600,35624.0100,0.0000,0.0000,4797.6300,49690.2000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04493,THE JOSH HOWARD FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,8,8,0,2021-08-01T00:00:00.000,175,1739,1914,0,0,392.0000,1582.4900,7483.7400,0.0000,0.0000,1010.1900,10468.4200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,71,38,33,2020-10-01T00:00:00.000,116007,0,151075,0,0,250575.1200,0.0000,568042.0000,0.0000,0.0000,84238.4500,902855.5700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,70,38,32,2020-11-01T00:00:00.000,138698,0,171789,0,0,299587.6800,0.0000,645926.6400,0.0000,0.0000,97247.2500,1042761.5700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,70,37,33,2020-12-01T00:00:00.000,128920,0,162580,0,0,278467.2000,0.0000,611300.8000,0.0000,0.0000,91530.4500,981298.4500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,73,40,33,2021-01-01T00:00:00.000,187413,0,235977,0,0,419805.1200,0.0000,922670.0700,0.0000,0.0000,137860.0200,1480335.2100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,70,37,33,2021-02-01T00:00:00.000,138690,0,175559,0,0,310665.6000,0.0000,686435.6900,0.0000,0.0000,102398.8200,1099500.1100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,71,38,33,2021-03-01T00:00:00.000,132619,0,191243,0,0,297066.5600,0.0000,747760.1300,0.0000,0.0000,107439.2500,1152265.9400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,70,37,33,2021-04-01T00:00:00.000,150049,0,215508,0,0,336109.7600,0.0000,842636.2800,0.0000,0.0000,121205.4100,1299951.4500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,75,42,33,2021-05-01T00:00:00.000,112746,0,156729,0,0,252551.0400,0.0000,612810.3900,0.0000,0.0000,88671.7600,954033.1900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,27,20,7,2021-06-01T00:00:00.000,132487,0,133134,0,0,296770.8800,0.0000,520553.9400,0.0000,0.0000,82086.0800,899410.9000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,17,16,1,2021-07-01T00:00:00.000,125681,0,125734,0,0,281525.4400,0.0000,491619.9400,0.0000,0.0000,79200.6300,852346.0100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04581,"INTERNATIONAL LEADERSHIP OF TEXAS, INC.",Educational Institution,School Food Authority,10,2,057-848,DALLAS,11,11,0,2021-08-01T00:00:00.000,45650,0,45650,0,0,102256.0000,0.0000,178491.5000,0.0000,0.0000,28759.5100,309507.0100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04629,CHOICES LEADERSHIP INC.,Private Non Profit Organization,Private Nonprofit,10,2,057-,DALLAS,1,0,1,2021-06-01T00:00:00.000,1391,0,2824,0,0,3115.8400,0.0000,11041.8400,0.0000,0.0000,1460.2800,15617.9600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04629,CHOICES LEADERSHIP INC.,Private Non Profit Organization,Private Nonprofit,10,2,057-,DALLAS,1,0,1,2021-07-01T00:00:00.000,0,0,694,0,0,0.0000,0.0000,2713.5400,0.0000,0.0000,282.8100,2996.3500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,9,9,0,2021-05-01T00:00:00.000,234,0,234,0,0,524.1600,0.0000,914.9400,0.0000,0.0000,147.4300,1586.5300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,21,21,0,2021-06-01T00:00:00.000,14324,0,14324,0,0,32085.7600,0.0000,56006.8400,0.0000,0.0000,9024.1200,97116.7200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,21,21,0,2021-07-01T00:00:00.000,23993,0,23993,0,0,53744.3200,0.0000,93812.6300,0.0000,0.0000,15115.5900,162672.5400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04660,NORA'S WOMEN OF PURPOSE,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,21,21,0,2021-08-01T00:00:00.000,9462,0,9462,0,0,21194.8800,0.0000,36996.4200,0.0000,0.0000,5961.0700,64152.3700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04742,Be A Champion Inc.,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,105,105,0,2021-06-01T00:00:00.000,109409,0,111597,0,0,245076.1600,0.0000,436344.2700,0.0000,0.0000,57638.6200,739059.0500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04742,Be A Champion Inc.,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,165,165,0,2021-07-01T00:00:00.000,352610,0,356490,0,0,789846.4000,0.0000,1393875.9000,0.0000,0.0000,184311.6900,2368033.9900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04742,Be A Champion Inc.,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,136,136,0,2021-08-01T00:00:00.000,154550,0,154856,0,0,346192.0000,0.0000,605486.9600,0.0000,0.0000,80245.4500,1031924.4100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04838,BOYS AND GIRLS CLUB OF ZAPATA COUNTY,Private Non Profit Organization,Private Nonprofit,1,5,,ZAPATA,2,2,0,2021-06-01T00:00:00.000,0,0,0,1904,1904,0.0000,0.0000,0.0000,1732.6400,7444.6400,985.3200,10162.6000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04838,BOYS AND GIRLS CLUB OF ZAPATA COUNTY,Private Non Profit Organization,Private Nonprofit,1,5,,ZAPATA,2,2,0,2021-07-01T00:00:00.000,0,0,0,1585,1585,0.0000,0.0000,0.0000,1442.3500,6197.3500,820.2400,8459.9400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04873,"CUSTER ROAD UNITED METHODIST CHURCH, INC",Private Non Profit Organization,Private Nonprofit,10,2,,COLLIN,1,0,1,2021-06-01T00:00:00.000,0,0,1982,0,0,0.0000,0.0000,7749.6200,0.0000,0.0000,673.8800,8423.5000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04873,"CUSTER ROAD UNITED METHODIST CHURCH, INC",Private Non Profit Organization,Private Nonprofit,10,2,,COLLIN,1,0,1,2021-07-01T00:00:00.000,0,0,1789,0,0,0.0000,0.0000,6994.9900,0.0000,0.0000,608.2600,7603.2500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,04873,"CUSTER ROAD UNITED METHODIST CHURCH, INC",Private Non Profit Organization,Private Nonprofit,10,2,,COLLIN,1,0,1,2021-08-01T00:00:00.000,0,0,409,0,0,0.0000,0.0000,1599.1900,0.0000,0.0000,139.0600,1738.2500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05006,BRIGHT NUTRITION,Private Non Profit Organization,Private Nonprofit,1,5,,CAMERON,29,0,29,2021-06-01T00:00:00.000,26131,0,26131,0,0,58533.4400,0.0000,102172.2100,0.0000,0.0000,13555.2300,174260.8800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05006,BRIGHT NUTRITION,Private Non Profit Organization,Private Nonprofit,1,5,,CAMERON,32,0,32,2021-07-01T00:00:00.000,46647,0,46647,0,0,104489.2800,0.0000,182389.7700,0.0000,0.0000,24121.4300,311000.4800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05006,BRIGHT NUTRITION,Private Non Profit Organization,Private Nonprofit,1,5,,CAMERON,26,0,26,2021-08-01T00:00:00.000,17507,0,17507,0,0,39215.6800,0.0000,68452.3700,0.0000,0.0000,9016.1100,116684.1600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05056,"G & H NUTRITION CENTERS OF TEXAS,INC",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,4,4,0,2021-06-01T00:00:00.000,12990,0,12990,0,0,29097.6000,0.0000,50790.9000,0.0000,0.0000,8183.7100,88072.2100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05056,"G & H NUTRITION CENTERS OF TEXAS,INC",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,4,4,0,2021-07-01T00:00:00.000,16180,0,16180,0,0,36243.2000,0.0000,63263.8000,0.0000,0.0000,10193.4000,109700.4000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05056,"G & H NUTRITION CENTERS OF TEXAS,INC",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,4,4,0,2021-08-01T00:00:00.000,4439,0,4439,0,0,9943.3600,0.0000,17356.4900,0.0000,0.0000,2796.5700,30096.4200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05143,SOMEONE WHO CARES MINISTRIES,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,7,7,0,2021-06-01T00:00:00.000,3824,0,3824,0,0,8565.7600,0.0000,14951.8400,0.0000,0.0000,2409.1200,25926.7200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05143,SOMEONE WHO CARES MINISTRIES,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,7,7,0,2021-07-01T00:00:00.000,7850,0,7850,0,0,17584.0000,0.0000,30693.5000,0.0000,0.0000,4945.5100,53223.0100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05165,EQUAL HEART,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,65,41,24,2021-06-01T00:00:00.000,32060,0,48046,14368,0,71814.4000,0.0000,187859.8600,13074.8800,0.0000,23203.3400,295952.4800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05165,EQUAL HEART,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,68,42,26,2021-07-01T00:00:00.000,53761,0,70381,13430,0,120424.6400,0.0000,275189.7100,12221.3000,0.0000,34512.8500,442348.5000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05165,EQUAL HEART,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,54,40,14,2021-08-01T00:00:00.000,25720,0,27057,1380,0,57612.8000,0.0000,105792.8700,1255.8000,0.0000,13821.1300,178482.6000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05241,"THE FIRST PRESBYTERIAN CHURCH OF COLORADO CITY, TEXAS",Private Non Profit Organization,Private Nonprofit,14,1,,MITCHELL,1,1,0,2021-06-01T00:00:00.000,0,0,4025,0,0,0.0000,0.0000,15737.7500,0.0000,0.0000,1640.1900,17377.9400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05241,"THE FIRST PRESBYTERIAN CHURCH OF COLORADO CITY, TEXAS",Private Non Profit Organization,Private Nonprofit,14,1,,MITCHELL,1,1,0,2021-07-01T00:00:00.000,0,0,1855,0,0,0.0000,0.0000,7253.0500,0.0000,0.0000,755.9100,8008.9600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05243,"Kids Bring Life, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,5,5,0,2021-05-01T00:00:00.000,550,0,1190,640,0,1232.0000,0.0000,4652.9000,582.4000,0.0000,677.7100,7145.0100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05243,"Kids Bring Life, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,63,63,0,2021-06-01T00:00:00.000,20814,0,27335,7357,0,46623.3600,0.0000,106879.8500,6694.8700,0.0000,16579.4000,176777.4800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05243,"Kids Bring Life, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,63,63,0,2021-07-01T00:00:00.000,38658,0,53403,17069,0,86593.9200,0.0000,208805.7300,15532.7900,0.0000,32240.7200,343173.1600
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05243,"Kids Bring Life, Inc.",Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,51,51,0,2021-08-01T00:00:00.000,10499,0,15881,5982,0,23517.7600,0.0000,62094.7100,5443.6200,0.0000,9465.5600,100521.6500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05255,"FOOD ALWAYS, INC.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,22,22,0,2021-06-01T00:00:00.000,7201,0,7201,0,0,16130.2400,0.0000,28155.9100,0.0000,0.0000,4536.6300,48822.7800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05255,"FOOD ALWAYS, INC.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,16,16,0,2021-07-01T00:00:00.000,11624,0,11624,0,0,26037.7600,0.0000,45449.8400,0.0000,0.0000,7323.1200,78810.7200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05255,"FOOD ALWAYS, INC.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,14,14,0,2021-08-01T00:00:00.000,6248,0,6248,0,0,13995.5200,0.0000,24429.6800,0.0000,0.0000,3936.2400,42361.4400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05259,K12 ENRICHMENT ACADEMY,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,6,6,0,2021-06-01T00:00:00.000,3325,0,3325,0,0,7448.0000,0.0000,13000.7500,0.0000,0.0000,1712.3800,22161.1300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05259,K12 ENRICHMENT ACADEMY,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,6,6,0,2021-07-01T00:00:00.000,10272,0,10272,0,0,23009.2800,0.0000,40163.5200,0.0000,0.0000,5290.0800,68462.8800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05259,K12 ENRICHMENT ACADEMY,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,3,3,0,2021-08-01T00:00:00.000,2400,0,2400,0,0,5376.0000,0.0000,9384.0000,0.0000,0.0000,1236.0000,15996.0000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05327,PRESERVATION OF LIFE INC.,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,13,13,0,2021-06-01T00:00:00.000,14767,0,14756,0,0,33078.0800,0.0000,57695.9600,0.0000,0.0000,9298.7300,100072.7700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05327,PRESERVATION OF LIFE INC.,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,13,13,0,2021-07-01T00:00:00.000,16508,0,16508,0,0,36977.9200,0.0000,64546.2800,0.0000,0.0000,10400.0400,111924.2400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05327,PRESERVATION OF LIFE INC.,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,12,12,0,2021-08-01T00:00:00.000,12744,0,12744,0,0,28546.5600,0.0000,49829.0400,0.0000,0.0000,8028.7200,86404.3200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05354,FJV FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,8,0,8,2021-06-01T00:00:00.000,3400,0,3597,67,0,7616.0000,0.0000,14064.2700,60.9700,0.0000,2229.6500,23970.8900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05354,FJV FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,8,0,8,2021-07-01T00:00:00.000,12318,0,13092,228,0,27592.3200,0.0000,51189.7200,207.4800,0.0000,8100.8300,87090.3500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05354,FJV FOUNDATION,Private Non Profit Organization,Private Nonprofit,10,2,,DALLAS,7,0,7,2021-08-01T00:00:00.000,2487,0,2632,57,0,5570.8800,0.0000,10291.1200,51.8700,0.0000,1632.1700,17546.0400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05361,ITALY ISD,Educational Institution,School Food Authority,10,3,070-907,ELLIS,3,1,2,2020-11-01T00:00:00.000,2472,0,6200,0,0,5339.5200,0.0000,23312.0000,0.0000,0.0000,2964.9800,31616.5000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05361,ITALY ISD,Educational Institution,School Food Authority,10,3,070-907,ELLIS,3,1,2,2020-12-01T00:00:00.000,2179,0,5356,0,0,4706.6400,0.0000,20138.5600,0.0000,0.0000,2570.7200,27415.9200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05361,ITALY ISD,Educational Institution,School Food Authority,10,3,070-907,ELLIS,3,1,2,2021-01-01T00:00:00.000,1983,0,5025,0,0,4441.9200,0.0000,19647.7500,0.0000,0.0000,2488.9100,26578.5800
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05361,ITALY ISD,Educational Institution,School Food Authority,10,3,070-907,ELLIS,3,1,2,2021-02-01T00:00:00.000,2100,0,4891,0,0,4704.0000,0.0000,19123.8100,0.0000,0.0000,2460.3300,26288.1400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05361,ITALY ISD,Educational Institution,School Food Authority,10,3,070-907,ELLIS,3,1,2,2021-03-01T00:00:00.000,2998,0,6957,0,0,6715.5200,0.0000,27201.8700,0.0000,0.0000,3502.0400,37419.4300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05361,ITALY ISD,Educational Institution,School Food Authority,10,3,070-907,ELLIS,3,1,2,2021-04-01T00:00:00.000,3489,0,8324,0,0,7815.3600,0.0000,32546.8400,0.0000,0.0000,4168.3300,44530.5300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05361,ITALY ISD,Educational Institution,School Food Authority,10,3,070-907,ELLIS,3,1,2,2021-05-01T00:00:00.000,2873,0,7078,0,0,6435.5200,0.0000,27674.9800,0.0000,0.0000,3523.5300,37634.0300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05361,ITALY ISD,Educational Institution,School Food Authority,10,3,070-907,ELLIS,1,0,1,2021-06-01T00:00:00.000,335,0,879,0,0,750.4000,0.0000,3436.8900,0.0000,0.0000,432.7300,4620.0200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05451,"Boys Club of Pharr, Inc.",Private Non Profit Organization,Private Nonprofit,1,5,108-,HIDALGO,4,1,3,2021-06-01T00:00:00.000,3395,0,3577,0,0,7604.8000,0.0000,13986.0700,0.0000,0.0000,2213.0200,23803.8900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05451,"Boys Club of Pharr, Inc.",Private Non Profit Organization,Private Nonprofit,1,5,108-,HIDALGO,4,1,3,2021-07-01T00:00:00.000,7273,0,8753,0,0,16291.5200,0.0000,34224.2300,0.0000,0.0000,5185.0900,55700.8400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05451,"Boys Club of Pharr, Inc.",Private Non Profit Organization,Private Nonprofit,1,5,108-,HIDALGO,3,0,3,2021-08-01T00:00:00.000,1749,0,2703,0,0,3917.7600,0.0000,10568.7300,0.0000,0.0000,1490.6200,15977.1100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05561,"Boys and Girls Club of Hill County, Texas, Incorporated",Private Non Profit Organization,Private Nonprofit,12,2,,HILL,1,0,1,2021-06-01T00:00:00.000,730,0,1002,0,0,1635.2000,0.0000,3917.8200,0.0000,0.0000,570.7500,6123.7700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05561,"Boys and Girls Club of Hill County, Texas, Incorporated",Private Non Profit Organization,Private Nonprofit,12,2,,HILL,1,0,1,2021-07-01T00:00:00.000,707,0,1033,0,0,1583.6800,0.0000,4039.0300,0.0000,0.0000,578.2600,6200.9700
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05561,"Boys and Girls Club of Hill County, Texas, Incorporated",Private Non Profit Organization,Private Nonprofit,12,2,,HILL,1,0,1,2021-08-01T00:00:00.000,384,0,542,0,0,860.1600,0.0000,2119.2200,0.0000,0.0000,306.3100,3285.6900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05591,Full Filled Project Inc,Private Non Profit Organization,Private Nonprofit,10,2,,COLLIN,35,10,25,2021-06-01T00:00:00.000,37701,0,43670,484,0,84450.2400,0.0000,170749.7000,440.4400,0.0000,26237.2400,281877.6200
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05591,Full Filled Project Inc,Private Non Profit Organization,Private Nonprofit,10,2,,COLLIN,39,10,29,2021-07-01T00:00:00.000,31731,0,37370,593,0,71077.4400,0.0000,146116.7000,539.6300,0.0000,22353.6600,240087.4300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05591,Full Filled Project Inc,Private Non Profit Organization,Private Nonprofit,10,2,,COLLIN,12,2,10,2021-08-01T00:00:00.000,4237,0,5040,0,0,9490.8800,0.0000,19706.4000,0.0000,0.0000,2996.5300,32193.8100
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05656,"Kidz Grub, Inc.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,1,1,0,2020-12-01T00:00:00.000,0,0,0,3000,3000,0.0000,0.0000,0.0000,2610.0000,11280.0000,1500.0000,15390.0000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05656,"Kidz Grub, Inc.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,4,4,0,2021-01-01T00:00:00.000,0,0,0,7065,7065,0.0000,0.0000,0.0000,6429.1500,27624.1500,3656.1400,37709.4400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05656,"Kidz Grub, Inc.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,4,4,0,2021-02-01T00:00:00.000,0,0,0,6444,6444,0.0000,0.0000,0.0000,5864.0400,25196.0400,3334.7700,34394.8500
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05656,"Kidz Grub, Inc.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,4,4,0,2021-03-01T00:00:00.000,0,0,0,8413,8413,0.0000,0.0000,0.0000,7655.8300,32894.8300,4353.7300,44904.3900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05656,"Kidz Grub, Inc.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,4,4,0,2021-04-01T00:00:00.000,0,0,0,8774,8774,0.0000,0.0000,0.0000,7984.3400,34306.3400,4540.5500,46831.2300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05656,"Kidz Grub, Inc.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,4,4,0,2021-05-01T00:00:00.000,0,0,0,6829,6829,0.0000,0.0000,0.0000,6214.3900,26701.3900,3534.0100,36449.7900
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05656,"Kidz Grub, Inc.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,14,14,0,2021-06-01T00:00:00.000,0,0,8784,17694,8910,0.0000,0.0000,34345.4400,16101.5400,34838.1000,9156.6500,94441.7300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05656,"Kidz Grub, Inc.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,14,14,0,2021-07-01T00:00:00.000,0,0,13772,20462,6690,0.0000,0.0000,53848.5200,18620.4200,26157.9000,10589.0900,109215.9300
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05656,"Kidz Grub, Inc.",Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,13,13,0,2021-08-01T00:00:00.000,0,0,9901,13041,3140,0.0000,0.0000,38712.9100,11867.3100,12277.4000,6748.7200,69606.3400
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05778,PURPOSE DRIVEN MINISTRIES,Private Non Profit Organization,Nonresidential Summer Camp,11,2,,TARRANT,5,5,0,2021-06-01T00:00:00.000,4000,0,0,0,4000,8960.0000,0.0000,0.0000,0.0000,15640.0000,2520.0000,27120.0000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05778,PURPOSE DRIVEN MINISTRIES,Private Non Profit Organization,Nonresidential Summer Camp,11,2,,TARRANT,5,5,0,2021-07-01T00:00:00.000,10000,0,0,0,10000,22400.0000,0.0000,0.0000,0.0000,39100.0000,6300.0000,67800.0000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05778,PURPOSE DRIVEN MINISTRIES,Private Non Profit Organization,Nonresidential Summer Camp,11,2,,TARRANT,5,5,0,2021-08-01T00:00:00.000,4000,0,0,0,4000,8960.0000,0.0000,0.0000,0.0000,15640.0000,2520.0000,27120.0000
2020-2021,SUMMERSFSPCEREIMBURSEMENTS,05823,Discovering Healthy Foods,Private Non Profit Organization,Private Nonprofit,4,3,,HARRIS,6,5,1,2021-06-01T00:00:00.000,362,0,8946,8584,0,810.8800,0.0000,34978.8600,7811.4400,0.0000,4670.2900,48271.4700
