odprecid,programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,totalreimbursement
00436_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00436,TOM BEAN ISD,Educational Institution,Public,10,2,091-918,GRAYSON,1,0,1,2023-06-01T00:00:00.000,178,0,209,0,0,475.2600,0.0000,925.8700,0.0000,0.0000,1401.1300
00437_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00437,GLADEWATER ISD,Educational Institution,Public,7,2,092-901,GREGG,1,0,1,2023-06-01T00:00:00.000,580,0,1284,0,0,1548.6000,0.0000,5688.1200,0.0000,0.0000,7236.7200
00438_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00438,KILGORE ISD,Educational Institution,Public,7,2,092-902,GREGG,5,0,5,2023-06-01T00:00:00.000,1893,0,1830,0,0,5054.3100,0.0000,8106.9000,0.0000,0.0000,13161.2100
00438_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00438,KILGORE ISD,Educational Institution,Public,7,2,092-902,GREGG,1,0,1,2023-07-01T00:00:00.000,29,0,36,0,0,79.1700,0.0000,156.6000,0.0000,0.0000,235.7700
00439_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00439,LONGVIEW ISD,Educational Institution,Public,7,2,092-903,GREGG,6,0,6,2023-06-01T00:00:00.000,13195,0,17219,0,0,35230.6500,0.0000,76280.1700,0.0000,0.0000,111510.8200
00439_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00439,LONGVIEW ISD,Educational Institution,Public,7,2,092-903,GREGG,4,0,4,2023-07-01T00:00:00.000,3180,0,3727,0,0,8681.4000,0.0000,16212.4500,0.0000,0.0000,24893.8500
00440_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00440,PINE TREE ISD,Educational Institution,Public,7,2,092-904,GREGG,4,0,4,2023-06-01T00:00:00.000,16503,0,12293,0,0,44063.0100,0.0000,54457.9900,0.0000,0.0000,98521.0000
00440_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00440,PINE TREE ISD,Educational Institution,Public,7,2,092-904,GREGG,5,0,5,2023-07-01T00:00:00.000,11961,0,8520,0,0,32653.5300,0.0000,37062.0000,0.0000,0.0000,69715.5300
00441_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00441,SABINE ISD,Educational Institution,Public,7,2,092-906,GREGG,1,0,1,2023-06-01T00:00:00.000,522,0,653,0,0,1393.7400,0.0000,2892.7900,0.0000,0.0000,4286.5300
00446_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00446,NAVASOTA ISD,Educational Institution,Public,6,3,093-904,GRIMES,1,0,1,2023-06-01T00:00:00.000,1027,0,1810,0,0,2742.0900,0.0000,8018.3000,0.0000,0.0000,10760.3900
00454_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00454,HALE CENTER ISD,Educational Institution,Public,17,1,095-903,HALE,1,0,1,2023-05-01T00:00:00.000,41,0,60,0,0,109.4700,0.0000,265.8000,0.0000,0.0000,375.2700
00454_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00454,HALE CENTER ISD,Educational Institution,Public,17,1,095-903,HALE,1,0,1,2023-06-01T00:00:00.000,431,0,660,0,0,1150.7700,0.0000,2923.8000,0.0000,0.0000,4074.5700
00455_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00455,PETERSBURG ISD,Educational Institution,Public,17,1,095-904,HALE,1,0,1,2023-05-01T00:00:00.000,0,0,307,0,0,0.0000,0.0000,1360.0100,0.0000,0.0000,1360.0100
00455_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00455,PETERSBURG ISD,Educational Institution,Public,17,1,095-904,HALE,1,0,1,2023-06-01T00:00:00.000,0,0,513,0,0,0.0000,0.0000,2272.5900,0.0000,0.0000,2272.5900
00459_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00459,HAMILTON ISD,Educational Institution,Public,12,2,097-902,HAMILTON,1,0,1,2023-06-01T00:00:00.000,0,0,2204,0,0,0.0000,0.0000,9763.7200,0.0000,0.0000,9763.7200
00463_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00463,SPEARMAN ISD,Educational Institution,Public,16,1,098-904,HANSFORD,1,0,1,2023-05-01T00:00:00.000,72,0,87,0,0,192.2400,0.0000,385.4100,0.0000,0.0000,577.6500
00463_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00463,SPEARMAN ISD,Educational Institution,Public,16,1,098-904,HANSFORD,1,0,1,2023-06-01T00:00:00.000,410,0,583,0,0,1094.7000,0.0000,2582.6900,0.0000,0.0000,3677.3900
00466_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00466,KOUNTZE ISD,Educational Institution,Public,5,3,100-903,HARDIN,4,0,4,2023-06-01T00:00:00.000,1344,0,1613,0,0,3588.4800,0.0000,7145.5900,0.0000,0.0000,10734.0700
00467_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00467,SILSBEE ISD,Educational Institution,Public,5,3,100-904,HARDIN,2,0,2,2023-06-01T00:00:00.000,1600,0,2887,0,0,4272.0000,0.0000,12789.4100,0.0000,0.0000,17061.4100
00474_5_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00474,ASSN. FOR THE ADVANCEMENT OF MEXICAN AMERICANS,Educational Institution,Charter,4,3,101-804,HARRIS,1,0,1,2023-05-01T00:00:00.000,72,0,84,0,0,192.2400,0.0000,372.1200,0.0000,0.0000,564.3600
00474_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00474,ASSN. FOR THE ADVANCEMENT OF MEXICAN AMERICANS,Educational Institution,Charter,4,3,101-804,HARRIS,1,0,1,2023-06-01T00:00:00.000,2781,0,3072,0,0,7425.2700,0.0000,13608.9600,0.0000,0.0000,21034.2300
00474_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00474,ASSN. FOR THE ADVANCEMENT OF MEXICAN AMERICANS,Educational Institution,Charter,4,3,101-804,HARRIS,1,0,1,2023-07-01T00:00:00.000,195,0,230,0,0,532.3500,0.0000,1000.5000,0.0000,0.0000,1532.8500
00474_8_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00474,ASSN. FOR THE ADVANCEMENT OF MEXICAN AMERICANS,Educational Institution,Charter,4,3,101-804,HARRIS,1,0,1,2023-08-01T00:00:00.000,608,0,658,0,0,1659.8400,0.0000,2862.3000,0.0000,0.0000,4522.1400
00476_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00476,"TEJANO CENTER FOR COMMUNITY CONCERNS, INC.",Educational Institution,Charter,4,3,101-806,HARRIS,4,0,4,2023-06-01T00:00:00.000,7405,0,11487,0,0,19771.3500,0.0000,50887.4100,0.0000,0.0000,70658.7600
00476_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00476,"TEJANO CENTER FOR COMMUNITY CONCERNS, INC.",Educational Institution,Charter,4,3,101-806,HARRIS,3,0,3,2023-07-01T00:00:00.000,1204,0,1812,0,0,3286.9200,0.0000,7882.2000,0.0000,0.0000,11169.1200
00479_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00479,ACADEMY OF ACCELERATED LEARNING INC,Educational Institution,Charter,4,3,101-810,HARRIS,2,0,2,2023-06-01T00:00:00.000,3376,0,5064,0,0,9013.9200,0.0000,22433.5200,0.0000,0.0000,31447.4400
00482_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00482,"VARNETT SCHOOLS, INC. (THE )",Educational Institution,Charter,4,3,101-814,HARRIS,2,0,2,2023-06-01T00:00:00.000,2355,0,3411,0,0,6287.8500,0.0000,15110.7300,0.0000,0.0000,21398.5800
00483_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00483,ALIEF MONTESSORI COMMUNITY SCHOOL,Educational Institution,Charter,4,3,101-815,HARRIS,1,0,1,2023-06-01T00:00:00.000,525,0,865,0,0,1401.7500,0.0000,3831.9500,0.0000,0.0000,5233.7000
00488_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00488,"HOUSTON GATEWAY ACADEMY, INC.",Educational Institution,Charter,4,3,101-828,HARRIS,1,0,1,2023-06-01T00:00:00.000,2767,0,4912,0,0,7387.8900,0.0000,21760.1600,0.0000,0.0000,29148.0500
00494_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00494,SOUTHWEST SCHOOLS,Educational Institution,Charter,4,3,101-838,HARRIS,4,0,4,2023-06-01T00:00:00.000,3313,0,5683,0,0,8845.7100,0.0000,25175.6900,0.0000,0.0000,34021.4000
00496_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00496,"YES PREP PUBLIC SCHOOLS, INC.",Educational Institution,Charter,4,3,101-845,HARRIS,21,0,21,2023-06-01T00:00:00.000,7213,0,11796,0,0,19222.6300,0.0000,52256.2800,0.0000,0.0000,71478.9100
00496_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00496,"YES PREP PUBLIC SCHOOLS, INC.",Educational Institution,Charter,4,3,101-845,HARRIS,15,0,15,2023-07-01T00:00:00.000,409,0,820,0,0,1116.5700,0.0000,3567.0000,0.0000,0.0000,4683.5700
00511_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00511,"Kaleidoscope Youth Development Services, Inc.",Educational Institution,Charter,4,3,101-861,HARRIS,1,0,1,2023-06-01T00:00:00.000,2581,0,2746,0,0,6891.2700,0.0000,12164.7800,0.0000,0.0000,19056.0500
00511_7_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00511,"Kaleidoscope Youth Development Services, Inc.",Educational Institution,Charter,4,3,101-861,HARRIS,1,0,1,2023-07-01T00:00:00.000,515,0,516,0,0,1405.9500,0.0000,2244.6000,0.0000,0.0000,3650.5500
00513_6_2023_SUMMERSSOCEREIMBURSEMENTS,2022-2023,SUMMERSSOCEREIMBURSEMENTS,00513,ALDINE ISD,Educational Institution,Public,4,3,101-902,HARRIS,49,0,49,2023-06-01T00:00:00.000,64489,0,102971,0,0,172185.6300,0.0000,456161.5300,0.0000,0.0000,628347.1600
