programyear,reporttype,ceid,cename,typeofagency,typeoforg,esc,tdaregion,countydistrictcode,cecounty,sitecount,covidmealsitecount,regularmealsitecount,claimdate,breakfastmealsreimbursed,amsnackmealsreimbursed,lunchmealsreimbursed,pmsnackmealsreimbursed,suppermealsreimbursed,breakfastreimbursement,amsnackreimbursement,lunchreimbursement,pmsnackreimbursement,supperreimbursement,adminreimbursement,totalreimbursement
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01114,WALLER ISD,Educational Institution,School Food Authority,4,3,237-904,WALLER,3,3,0,2020-04-01T00:00:00.000,30005,0,29913,0,0,64810.8000,0.0000,112472.8800,0.0000,0.0000,18191.9300,195475.6100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01114,WALLER ISD,Educational Institution,School Food Authority,4,3,237-904,WALLER,3,3,0,2020-05-01T00:00:00.000,22609,0,21837,0,0,48835.4400,0.0000,82107.1200,0.0000,0.0000,13431.9600,144374.5200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01114,WALLER ISD,Educational Institution,School Food Authority,4,3,237-904,WALLER,2,2,0,2020-06-01T00:00:00.000,14625,0,14541,0,0,31590.0000,0.0000,54674.1600,0.0000,0.0000,8851.7200,95115.8800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01114,WALLER ISD,Educational Institution,School Food Authority,4,3,237-904,WALLER,16,8,8,2020-09-01T00:00:00.000,27879,0,37764,0,0,60218.6400,0.0000,141992.6400,0.0000,0.0000,20816.3600,223027.6400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01118,BRENHAM ISD,Educational Institution,School Food Authority,6,3,239-901,WASHINGTON,2,2,0,2020-04-01T00:00:00.000,5926,0,5926,0,0,12800.1600,0.0000,22281.7600,0.0000,0.0000,3600.0500,38681.9700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01118,BRENHAM ISD,Educational Institution,School Food Authority,6,3,239-901,WASHINGTON,2,2,0,2020-05-01T00:00:00.000,12168,0,12168,0,0,26282.8800,0.0000,45751.6800,0.0000,0.0000,7392.0600,79426.6200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01118,BRENHAM ISD,Educational Institution,School Food Authority,6,3,239-901,WASHINGTON,3,2,1,2020-06-01T00:00:00.000,4461,0,5750,0,0,9635.7600,0.0000,21620.0000,0.0000,0.0000,3216.0000,34471.7600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01118,BRENHAM ISD,Educational Institution,School Food Authority,6,3,239-901,WASHINGTON,3,2,1,2020-07-01T00:00:00.000,2271,0,3284,0,0,4905.3600,0.0000,12347.8400,0.0000,0.0000,1777.2400,19030.4400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01118,BRENHAM ISD,Educational Institution,School Food Authority,6,3,239-901,WASHINGTON,1,1,0,2020-08-01T00:00:00.000,190,0,190,0,0,410.4000,0.0000,714.4000,0.0000,0.0000,115.4300,1240.2300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01122,LAREDO ISD,Educational Institution,School Food Authority,1,5,240-901,WEBB,27,27,0,2020-03-01T00:00:00.000,58593,0,58593,0,0,126560.8800,0.0000,220309.6800,0.0000,0.0000,35595.2500,382465.8100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01122,LAREDO ISD,Educational Institution,School Food Authority,1,5,240-901,WEBB,25,25,0,2020-04-01T00:00:00.000,208418,0,208418,0,0,450182.8800,0.0000,783651.6800,0.0000,0.0000,126613.9400,1360448.5000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01122,LAREDO ISD,Educational Institution,School Food Authority,1,5,240-901,WEBB,25,25,0,2020-05-01T00:00:00.000,175211,0,175211,0,0,378455.7600,0.0000,658793.3600,0.0000,0.0000,106440.6900,1143689.8100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01122,LAREDO ISD,Educational Institution,School Food Authority,1,5,240-901,WEBB,25,25,0,2020-06-01T00:00:00.000,118583,0,118583,0,0,256139.2800,0.0000,445872.0800,0.0000,0.0000,72039.1800,774050.5400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01122,LAREDO ISD,Educational Institution,School Food Authority,1,5,240-901,WEBB,25,25,0,2020-07-01T00:00:00.000,76092,0,76092,0,0,164358.7200,0.0000,286105.9200,0.0000,0.0000,46225.8900,496690.5300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01122,LAREDO ISD,Educational Institution,School Food Authority,1,5,240-901,WEBB,54,28,26,2020-09-01T00:00:00.000,100176,0,101109,0,0,216380.1600,0.0000,380169.8400,0.0000,0.0000,61223.1200,657773.1200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01123,UNITED ISD,Educational Institution,School Food Authority,1,5,240-903,WEBB,18,18,0,2020-03-01T00:00:00.000,55166,0,55147,0,0,119158.5600,0.0000,207352.7200,0.0000,0.0000,33505.8900,360017.1700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01123,UNITED ISD,Educational Institution,School Food Authority,1,5,240-903,WEBB,18,18,0,2020-04-01T00:00:00.000,190831,0,190831,0,0,412194.9600,0.0000,717524.5600,0.0000,0.0000,115929.8400,1245649.3600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01123,UNITED ISD,Educational Institution,School Food Authority,1,5,240-903,WEBB,27,27,0,2020-05-01T00:00:00.000,194598,0,194598,0,0,420331.6800,0.0000,731688.4800,0.0000,0.0000,118218.2900,1270238.4500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01123,UNITED ISD,Educational Institution,School Food Authority,1,5,240-903,WEBB,27,27,0,2020-06-01T00:00:00.000,163070,0,163070,0,0,352231.2000,0.0000,613143.2000,0.0000,0.0000,99065.0300,1064439.4300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01123,UNITED ISD,Educational Institution,School Food Authority,1,5,240-903,WEBB,27,27,0,2020-07-01T00:00:00.000,175257,0,175294,0,0,378555.1200,0.0000,659105.4400,0.0000,0.0000,106483.1600,1144143.7200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01123,UNITED ISD,Educational Institution,School Food Authority,1,5,240-903,WEBB,117,68,49,2020-09-01T00:00:00.000,280622,0,280990,0,0,606143.5200,0.0000,1056522.4000,0.0000,0.0000,170622.3100,1833288.2300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01135,BURKBURNETT ISD,Educational Institution,School Food Authority,9,2,243-901,WICHITA,5,5,0,2020-03-01T00:00:00.000,4215,0,4215,0,0,9104.4000,0.0000,15848.4000,0.0000,0.0000,2560.6200,27513.4200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01135,BURKBURNETT ISD,Educational Institution,School Food Authority,9,2,243-901,WICHITA,6,6,0,2020-04-01T00:00:00.000,18721,0,18721,0,0,40437.3600,0.0000,70390.9600,0.0000,0.0000,11373.0100,122201.3300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01135,BURKBURNETT ISD,Educational Institution,School Food Authority,9,2,243-901,WICHITA,6,6,0,2020-05-01T00:00:00.000,12416,0,12416,0,0,26818.5600,0.0000,46684.1600,0.0000,0.0000,7542.7200,81045.4400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01135,BURKBURNETT ISD,Educational Institution,School Food Authority,9,2,243-901,WICHITA,5,5,0,2020-06-01T00:00:00.000,8876,0,8876,0,0,19172.1600,0.0000,33373.7600,0.0000,0.0000,5392.1700,57938.0900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01135,BURKBURNETT ISD,Educational Institution,School Food Authority,9,2,243-901,WICHITA,5,5,0,2020-07-01T00:00:00.000,6423,0,6423,0,0,13873.6800,0.0000,24150.4800,0.0000,0.0000,3901.9800,41926.1400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01138,WICHITA FALLS ISD,Educational Institution,School Food Authority,9,2,243-905,WICHITA,13,13,0,2020-05-01T00:00:00.000,5466,0,7554,0,0,11806.5600,0.0000,28403.0400,0.0000,0.0000,4140.1400,44349.7400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01138,WICHITA FALLS ISD,Educational Institution,School Food Authority,9,2,243-905,WICHITA,14,14,0,2020-06-01T00:00:00.000,30690,0,42865,0,0,66290.4000,0.0000,161172.4000,0.0000,0.0000,23422.8600,250885.6600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01138,WICHITA FALLS ISD,Educational Institution,School Food Authority,9,2,243-905,WICHITA,14,14,0,2020-07-01T00:00:00.000,30239,0,41608,0,0,65316.2400,0.0000,156446.0800,0.0000,0.0000,22832.5300,244594.8500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01156,LEANDER ISD,Educational Institution,School Food Authority,13,4,246-913,WILLIAMSON,4,4,0,2020-03-01T00:00:00.000,10174,0,9949,0,0,21975.8400,0.0000,37408.2400,0.0000,0.0000,6092.3900,65476.4700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01156,LEANDER ISD,Educational Institution,School Food Authority,13,4,246-913,WILLIAMSON,4,4,0,2020-04-01T00:00:00.000,32235,0,32659,0,0,69627.6000,0.0000,122797.8400,0.0000,0.0000,19749.1900,212174.6300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01156,LEANDER ISD,Educational Institution,School Food Authority,13,4,246-913,WILLIAMSON,4,4,0,2020-05-01T00:00:00.000,24588,0,24588,0,0,53110.0800,0.0000,92450.8800,0.0000,0.0000,14937.2100,160498.1700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01156,LEANDER ISD,Educational Institution,School Food Authority,13,4,246-913,WILLIAMSON,3,3,0,2020-06-01T00:00:00.000,16400,0,16400,0,0,35424.0000,0.0000,61664.0000,0.0000,0.0000,9963.0000,107051.0000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01156,LEANDER ISD,Educational Institution,School Food Authority,13,4,246-913,WILLIAMSON,3,3,0,2020-07-01T00:00:00.000,15752,0,15752,0,0,34024.3200,0.0000,59227.5200,0.0000,0.0000,9569.3400,102821.1800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01162,KERMIT ISD,Educational Institution,School Food Authority,18,1,248-901,WINKLER,1,1,0,2020-06-01T00:00:00.000,5544,0,5544,0,0,11975.0400,0.0000,20845.4400,0.0000,0.0000,3367.9800,36188.4600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01165,BOYD ISD,Educational Institution,School Food Authority,11,2,249-902,WISE,3,0,3,2020-09-01T00:00:00.000,7666,0,12357,0,0,16558.5600,0.0000,46462.3200,0.0000,0.0000,6498.3100,69519.1900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01166,BRIDGEPORT ISD,Educational Institution,School Food Authority,11,2,249-903,WISE,5,1,4,2020-09-01T00:00:00.000,11792,0,22567,0,0,25470.7200,0.0000,84851.9200,0.0000,0.0000,11392.8300,121715.4700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01167,CHICO ISD,Educational Institution,School Food Authority,11,2,249-904,WISE,3,0,3,2020-09-01T00:00:00.000,2775,0,7279,0,0,5994.0000,0.0000,27369.0400,0.0000,0.0000,3453.6400,36816.6800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01168,DECATUR ISD,Educational Institution,School Food Authority,11,2,249-905,WISE,5,0,5,2020-09-01T00:00:00.000,12024,0,36557,0,0,25971.8400,0.0000,137454.3200,0.0000,0.0000,16933.7800,180359.9400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01177,DENVER CITY ISD,Educational Institution,School Food Authority,17,1,251-901,YOAKUM,1,1,0,2020-03-01T00:00:00.000,630,0,2203,0,0,1360.8000,0.0000,8283.2800,0.0000,0.0000,1000.1300,10644.2100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01177,DENVER CITY ISD,Educational Institution,School Food Authority,17,1,251-901,YOAKUM,1,1,0,2020-04-01T00:00:00.000,1709,0,7524,0,0,3691.4400,0.0000,28290.2400,0.0000,0.0000,3320.6100,35302.2900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01177,DENVER CITY ISD,Educational Institution,School Food Authority,17,1,251-901,YOAKUM,1,1,0,2020-05-01T00:00:00.000,1070,0,4194,0,0,2311.2000,0.0000,15769.4400,0.0000,0.0000,1876.2000,19956.8400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01177,DENVER CITY ISD,Educational Institution,School Food Authority,17,1,251-901,YOAKUM,1,1,0,2020-06-01T00:00:00.000,2367,0,2367,0,0,5112.7200,0.0000,8899.9200,0.0000,0.0000,1437.9600,15450.6000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01183,CRYSTAL CITY ISD,Educational Institution,School Food Authority,20,4,254-901,ZAVALA,1,1,0,2020-03-01T00:00:00.000,9602,0,11203,0,0,20740.3200,0.0000,42123.2800,0.0000,0.0000,6461.6100,69325.2100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01183,CRYSTAL CITY ISD,Educational Institution,School Food Authority,20,4,254-901,ZAVALA,1,1,0,2020-04-01T00:00:00.000,19822,0,19822,0,0,42815.5200,0.0000,74530.7200,0.0000,0.0000,12041.8700,129388.1100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01183,CRYSTAL CITY ISD,Educational Institution,School Food Authority,20,4,254-901,ZAVALA,1,1,0,2020-05-01T00:00:00.000,13341,0,13341,0,0,28816.5600,0.0000,50162.1600,0.0000,0.0000,8104.6600,87083.3800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01183,CRYSTAL CITY ISD,Educational Institution,School Food Authority,20,4,254-901,ZAVALA,1,1,0,2020-06-01T00:00:00.000,6184,0,6184,0,0,13357.4400,0.0000,23251.8400,0.0000,0.0000,3756.7800,40366.0600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01214,"BOYS & GIRLS CLUB OF DENISON, INC",Private Non Profit Organization,Private Nonprofit,10,2,091-,GRAYSON,1,0,1,2020-06-01T00:00:00.000,0,0,346,0,0,0.0000,0.0000,1300.9600,0.0000,0.0000,135.8100,1436.7700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01214,"BOYS & GIRLS CLUB OF DENISON, INC",Private Non Profit Organization,Private Nonprofit,10,2,091-,GRAYSON,1,0,1,2020-07-01T00:00:00.000,777,0,1481,0,0,1678.3200,0.0000,5568.5600,0.0000,0.0000,748.3500,7995.2300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01214,"BOYS & GIRLS CLUB OF DENISON, INC",Private Non Profit Organization,Private Nonprofit,10,2,091-,GRAYSON,1,0,1,2020-08-01T00:00:00.000,144,0,339,0,0,311.0400,0.0000,1274.6400,0.0000,0.0000,164.0200,1749.7000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01518,"BOYS AND GIRLS CLUBS OF VERNON, INC",Private Non Profit Organization,Private Nonprofit,9,2,244-,WILBARGER,1,1,0,2020-05-01T00:00:00.000,1600,0,1600,0,0,3456.0000,0.0000,6016.0000,0.0000,0.0000,972.0000,10444.0000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01518,"BOYS AND GIRLS CLUBS OF VERNON, INC",Private Non Profit Organization,Private Nonprofit,9,2,244-,WILBARGER,3,3,0,2020-06-01T00:00:00.000,10734,0,10734,0,0,23185.4400,0.0000,40359.8400,0.0000,0.0000,6520.9100,70066.1900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01518,"BOYS AND GIRLS CLUBS OF VERNON, INC",Private Non Profit Organization,Private Nonprofit,9,2,244-,WILBARGER,3,3,0,2020-07-01T00:00:00.000,10546,0,10546,0,0,22779.3600,0.0000,39652.9600,0.0000,0.0000,6406.7000,68839.0200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01524,Shackelford County Community Resource Center,Private Non Profit Organization,Private Nonprofit,14,1,209-,SHACKELFORD,1,0,1,2020-07-01T00:00:00.000,0,2124,2121,0,0,0.0000,1847.8800,7974.9600,0.0000,0.0000,1060.8200,10883.6600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01525,CITY OF HOUSTON,Government Agency,Unit of Government,4,3,101-,HARRIS,50,50,0,2020-03-01T00:00:00.000,0,0,9529,9560,0,0.0000,0.0000,35829.0400,8317.2000,0.0000,3933.3500,48079.5900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01525,CITY OF HOUSTON,Government Agency,Unit of Government,4,3,101-,HARRIS,50,50,0,2020-04-01T00:00:00.000,0,0,30596,30595,0,0.0000,0.0000,115040.9600,26617.6500,0.0000,12620.7700,154279.3800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01525,CITY OF HOUSTON,Government Agency,Unit of Government,4,3,101-,HARRIS,49,49,0,2020-05-01T00:00:00.000,0,0,24693,24664,0,0.0000,0.0000,92845.6800,21457.6800,0.0000,10183.4000,124486.7600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01525,CITY OF HOUSTON,Government Agency,Unit of Government,4,3,101-,HARRIS,82,67,15,2020-06-01T00:00:00.000,25221,0,31167,0,0,54477.3600,0.0000,117187.9200,0.0000,0.0000,14494.7600,186160.0400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01525,CITY OF HOUSTON,Government Agency,Unit of Government,4,3,101-,HARRIS,66,61,5,2020-07-01T00:00:00.000,25489,0,25473,0,0,55056.2400,0.0000,95778.4800,0.0000,0.0000,12675.5400,163510.2600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01525,CITY OF HOUSTON,Government Agency,Unit of Government,4,3,101-,HARRIS,55,54,1,2020-08-01T00:00:00.000,10878,0,10947,0,0,23496.4800,0.0000,41160.7200,0.0000,0.0000,5434.4000,70091.6000
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01530,SAN ANTONIO FOOD BANK INC.,Private Non Profit Organization,Private Nonprofit,20,4,015-,BEXAR,22,22,0,2020-03-01T00:00:00.000,12597,0,6250,617,6779,27209.5200,0.0000,23500.0000,536.7900,25489.0400,7888.5800,84623.9300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01530,SAN ANTONIO FOOD BANK INC.,Private Non Profit Organization,Private Nonprofit,20,4,015-,BEXAR,25,25,0,2020-04-01T00:00:00.000,21122,0,14428,2188,11895,45623.5200,0.0000,54249.2800,1903.5600,44725.2000,15108.2200,161609.7800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01530,SAN ANTONIO FOOD BANK INC.,Private Non Profit Organization,Private Nonprofit,20,4,015-,BEXAR,23,23,0,2020-05-01T00:00:00.000,17802,0,11981,1931,8532,38452.3200,0.0000,45048.5600,1679.9700,32080.3200,12086.3600,129347.5300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01530,SAN ANTONIO FOOD BANK INC.,Private Non Profit Organization,Private Nonprofit,20,4,015-,BEXAR,51,51,0,2020-06-01T00:00:00.000,5486,0,16820,10115,0,11849.7600,0.0000,63243.2000,8800.0500,0.0000,8868.7000,92761.7100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01530,SAN ANTONIO FOOD BANK INC.,Private Non Profit Organization,Private Nonprofit,20,4,015-,BEXAR,44,44,0,2020-07-01T00:00:00.000,6353,0,17436,9573,0,13722.4800,0.0000,65559.3600,8328.5100,0.0000,9238.6300,96848.9800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01530,SAN ANTONIO FOOD BANK INC.,Private Non Profit Organization,Private Nonprofit,20,4,015-,BEXAR,29,28,1,2020-08-01T00:00:00.000,1423,0,4191,3372,0,3073.6800,0.0000,15758.1600,2933.6400,0.0000,2313.4100,24078.8900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,59,59,0,2020-03-01T00:00:00.000,10198,0,19714,3019,0,22027.6800,0.0000,74124.6400,2626.5300,0.0000,10254.8600,109033.7100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,105,105,0,2020-04-01T00:00:00.000,122194,0,161189,17982,0,263939.0400,0.0000,606070.6400,15644.3400,0.0000,91471.4600,977125.4800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,125,125,0,2020-05-01T00:00:00.000,251237,0,280230,25015,0,542671.9200,0.0000,1053664.8000,21763.0500,0.0000,166695.3500,1784795.1200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,199,199,0,2020-06-01T00:00:00.000,385851,0,423791,25949,0,833438.1600,0.0000,1593454.1600,22575.6300,0.0000,252085.4600,2701553.4100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,189,189,0,2020-07-01T00:00:00.000,409206,0,436055,20047,0,883884.9600,0.0000,1639566.8000,17440.8900,0.0000,261285.9300,2802178.5800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,147,147,0,2020-08-01T00:00:00.000,240006,0,241215,10115,0,518412.9600,0.0000,906968.4000,8800.0500,0.0000,147365.5400,1581546.9500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01534,THE HOUSTON FOOD BANK,Private Non Profit Organization,Private Nonprofit,4,3,101-,GALVESTON,48,48,0,2020-09-01T00:00:00.000,5842,0,10086,4117,3989,12618.7200,0.0000,37923.3600,3581.7900,14998.6400,7223.0500,76345.5600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01535,"SOUTH PLAINS FOOD BANK, INC.",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,5,4,1,2020-05-01T00:00:00.000,31,0,291,0,0,66.9600,0.0000,1094.1600,0.0000,0.0000,120.8900,1282.0100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01535,"SOUTH PLAINS FOOD BANK, INC.",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,15,9,6,2020-06-01T00:00:00.000,2228,0,9739,2632,0,4812.4800,0.0000,36618.6400,2289.8400,0.0000,4584.5200,48305.4800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01535,"SOUTH PLAINS FOOD BANK, INC.",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,12,6,6,2020-07-01T00:00:00.000,2092,173,5976,1821,0,4518.7200,150.5100,22469.7600,1584.2700,0.0000,3009.7200,31732.9800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01535,"SOUTH PLAINS FOOD BANK, INC.",Private Non Profit Organization,Private Nonprofit,17,1,152-,LUBBOCK,10,5,5,2020-08-01T00:00:00.000,298,190,1479,363,0,643.6800,165.3000,5561.0400,315.8100,0.0000,704.0300,7389.8600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01538,"MARCANA ENTERPRISES, INC",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,19,19,0,2020-03-01T00:00:00.000,11330,0,13507,0,0,24472.8000,0.0000,50786.3200,0.0000,0.0000,7737.4500,82996.5700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01538,"MARCANA ENTERPRISES, INC",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,19,19,0,2020-04-01T00:00:00.000,50126,0,52998,0,0,108272.1600,0.0000,199272.4800,0.0000,0.0000,31578.8100,339123.4500
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01538,"MARCANA ENTERPRISES, INC",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,18,18,0,2020-05-01T00:00:00.000,46634,0,51982,0,0,100729.4400,0.0000,195452.3200,0.0000,0.0000,30429.2500,326611.0100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01538,"MARCANA ENTERPRISES, INC",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,18,18,0,2020-06-01T00:00:00.000,43384,0,49189,0,0,93709.4400,0.0000,184950.6400,0.0000,0.0000,28634.2400,307294.3200
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01538,"MARCANA ENTERPRISES, INC",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,18,18,0,2020-07-01T00:00:00.000,42719,0,48570,0,0,92273.0400,0.0000,182623.2000,0.0000,0.0000,28248.3200,303144.5600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01538,"MARCANA ENTERPRISES, INC",Private Non Profit Organization,Private Nonprofit,19,1,071-,EL PASO,18,18,0,2020-08-01T00:00:00.000,22296,0,24708,0,0,48159.3600,0.0000,92902.0800,0.0000,0.0000,14491.5300,155552.9700
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01544,REGIONAL EAST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,7,2,212-,SMITH,2,2,0,2020-05-01T00:00:00.000,104,0,163,0,0,224.6400,0.0000,612.8800,0.0000,0.0000,86.3400,923.8600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01544,REGIONAL EAST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,7,2,212-,SMITH,23,18,5,2020-06-01T00:00:00.000,5028,0,7977,0,0,10860.4800,0.0000,29993.5200,0.0000,0.0000,4211.9900,45065.9900
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01544,REGIONAL EAST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,7,2,212-,SMITH,20,14,6,2020-07-01T00:00:00.000,2814,0,5344,0,0,6078.2400,0.0000,20093.4400,0.0000,0.0000,2702.5300,28874.2100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01544,REGIONAL EAST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,7,2,212-,SMITH,10,7,3,2020-08-01T00:00:00.000,523,0,941,0,0,1129.6800,0.0000,3538.1600,0.0000,0.0000,481.7900,5149.6300
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01549,WEST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,18,1,068-,ECTOR,9,4,5,2020-06-01T00:00:00.000,0,336,4869,2608,0,0.0000,292.3200,18307.4400,2268.9600,0.0000,2227.5600,23096.2800
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01549,WEST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,18,1,068-,ECTOR,8,3,5,2020-07-01T00:00:00.000,0,0,5309,2728,0,0.0000,0.0000,19961.8400,2373.3600,0.0000,2377.0400,24712.2400
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01549,WEST TEXAS FOOD BANK,Private Non Profit Organization,Private Nonprofit,18,1,068-,ECTOR,7,3,4,2020-08-01T00:00:00.000,0,0,899,362,0,0.0000,0.0000,3380.2400,314.9400,0.0000,391.7800,4086.9600
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01551,WICHITA FALLS AREA FOOD BANK,Private Non Profit Organization,Private Nonprofit,9,2,243-,WICHITA,5,0,5,2020-06-01T00:00:00.000,0,0,2449,1426,0,0.0000,0.0000,9208.2400,1240.6200,0.0000,955.3500,11404.2100
2019-2020,SUMMERSFSPCEREIMBURSEMENTS,01551,WICHITA FALLS AREA FOOD BANK,Private Non Profit Organization,Private Nonprofit,9,2,243-,WICHITA,5,0,5,2020-07-01T00:00:00.000,0,0,2279,1687,0,0.0000,0.0000,8569.0400,1467.6900,0.0000,927.7200,10964.4500
